sku_id,center_id,storage_type,AS_IS_stock_kg,TO_BE_stock_kg,변화_kg,안전재고_kg,악성재고_AS_IS
164446,1,냉장,1207.8,1207.8,0.0,24.67,False
164446,2,냉장,0.0,49.08,49.08,49.08,False
164446,4,냉장,0.0,31.05,31.05,31.05,False
164446,5,냉장,567.4,487.27,-80.13,27.9,False
456845,1,실온,599.2,589.55,-9.65,12.31,False
456845,2,실온,0.0,2.89,2.89,2.89,False
456845,4,실온,0.0,5.05,5.05,5.05,False
456845,5,실온,0.0,1.71,1.71,1.71,False
363010,1,냉장,0.0,85.87,85.87,85.87,False
363010,2,냉장,0.0,104.07,104.07,104.07,False
363010,4,냉장,1562.0,1343.6,-218.4,76.3,False
363010,5,냉장,0.0,28.47,28.47,28.47,False
449770,1,실온,3075.0,2816.0,-259.0,85.75,False
449770,2,실온,0.0,96.25,96.25,96.25,False
449770,4,실온,0.0,119.0,119.0,119.0,False
449770,5,실온,0.0,43.75,43.75,43.75,False
288678,1,실온,1285.0,1285.0,0.0,12.25,False
288678,2,실온,889.0,874.03,-14.97,8.07,False
288678,4,실온,0.0,11.37,11.37,11.37,False
288678,5,실온,0.0,3.6,3.6,3.6,False
107242,1,실온,0.0,12.23,12.23,12.23,False
107242,2,실온,354.0,330.57,-23.43,4.43,False
107242,4,실온,0.0,8.97,8.97,8.97,False
107242,5,실온,0.0,2.23,2.23,2.23,False
342119,1,실온,484.5,453.5,-31.0,48.68,False
342119,2,실온,0.0,12.98,12.98,12.98,False
342119,4,실온,0.0,14.39,14.39,14.39,False
342119,5,실온,0.0,3.63,3.63,3.63,False
454545,1,냉동,930.0,851.83,-78.17,85.17,False
454545,2,냉동,0.0,0.0,0.0,0.0,False
454545,3,냉동,0.0,0.0,0.0,0.0,False
454545,4,냉동,0.0,78.17,78.17,78.17,False
454545,5,냉동,0.0,0.0,0.0,0.0,False
108215,1,실온,266.65,266.65,0.0,12.11,False
108215,2,실온,1385.38,1359.17,-26.21,6.33,True
108215,4,실온,0.0,21.45,21.45,21.45,False
108215,5,실온,0.0,4.75,4.75,4.75,False
294620,1,냉동,0.0,12.1,12.1,12.1,False
294620,2,냉동,0.0,8.03,8.03,8.03,False
294620,3,냉동,0.0,3.63,3.63,3.63,False
294620,4,냉동,416.0,385.53,-30.47,8.1,False
294620,5,냉동,0.0,6.7,6.7,6.7,False
437282,1,실온,542.0,433.47,-108.53,96.53,False
437282,2,실온,0.0,34.13,34.13,34.13,False
437282,4,실온,0.0,64.27,64.27,64.27,False
437282,5,실온,0.0,10.13,10.13,10.13,False
425842,1,냉장,304.08,292.96,-11.12,12.05,False
425842,2,냉장,0.0,6.96,6.96,6.96,False
425842,4,냉장,0.0,1.87,1.87,1.87,False
425842,5,냉장,0.0,2.29,2.29,2.29,False
450546,1,실온,787.0,687.72,-99.28,83.65,False
450546,2,실온,0.0,20.77,20.77,20.77,False
450546,4,실온,0.0,74.43,74.43,74.43,False
450546,5,실온,0.0,4.08,4.08,4.08,False
123057,1,냉장,540.0,516.37,-23.63,11.93,False
123057,2,냉장,0.0,11.0,11.0,11.0,False
123057,4,냉장,0.0,7.1,7.1,7.1,False
123057,5,냉장,0.0,5.53,5.53,5.53,False
701346,1,냉동,2980.0,1986.0,-994.0,166.83,True
701346,2,냉동,0.0,241.5,241.5,161.0,False
701346,3,냉동,0.0,192.5,192.5,128.33,False
701346,4,냉동,0.0,379.75,379.75,253.17,False
701346,5,냉동,0.0,180.25,180.25,120.17,False
107997,1,실온,728.02,704.38,-23.64,11.9,False
107997,2,실온,0.0,7.96,7.96,7.96,False
107997,4,실온,0.0,9.88,9.88,9.88,False
107997,5,실온,0.0,5.8,5.8,5.8,False
335389,1,실온,908.8,857.57,-51.23,23.76,False
335389,2,실온,0.0,18.03,18.03,18.03,False
335389,4,실온,0.0,22.75,22.75,22.75,False
335389,5,실온,0.0,10.45,10.45,10.45,False
335676,1,실온,1497.4,1368.56,-128.84,23.62,False
335676,2,실온,0.0,66.07,66.07,66.07,False
335676,4,실온,0.0,37.99,37.99,37.99,False
335676,5,실온,0.0,24.78,24.78,24.78,False
165267,1,실온,376.56,376.56,0.0,11.79,False
165267,2,실온,603.27,574.78,-28.49,15.37,False
165267,4,실온,0.0,28.49,28.49,28.49,False
165267,5,실온,1259.46,1259.46,0.0,18.07,False
452932,1,냉동,0.0,35.25,35.25,35.25,False
452932,2,냉동,0.0,29.1,29.1,29.1,False
452932,3,냉동,0.0,11.4,11.4,11.4,False
452932,4,냉동,0.0,27.7,27.7,27.7,False
452932,5,냉동,1434.0,1330.55,-103.45,38.15,False
103655,1,실온,819.0,789.9,-29.1,11.75,False
103655,2,실온,0.0,6.65,6.65,6.65,False
103655,4,실온,0.0,12.35,12.35,12.35,False
103655,5,실온,0.0,10.1,10.1,10.1,False
349776,1,냉동,0.0,35.2,35.2,35.2,False
349776,2,냉동,0.0,1.4,1.4,1.4,False
349776,3,냉동,0.0,10.4,10.4,10.4,False
349776,4,냉동,1312.0,1255.0,-57.0,7.5,False
349776,5,냉동,0.0,10.0,10.0,10.0,False
257525,1,실온,0.0,11.7,11.7,11.7,False
257525,2,실온,1764.0,1729.5,-34.5,14.7,False
257525,4,실온,0.0,14.4,14.4,14.4,False
257525,5,실온,0.0,8.4,8.4,8.4,False
111949,1,실온,0.0,35.1,35.1,35.1,False
111949,2,실온,2738.0,2555.15,-182.85,33.75,True
111949,4,실온,0.0,147.75,147.75,147.75,False
111949,5,실온,2554.0,2554.0,0.0,21.25,True
130817,1,냉장,0.0,23.37,23.37,23.37,False
130817,2,냉장,0.0,4.1,4.1,4.1,False
130817,4,냉장,366.0,333.97,-32.03,9.43,False
130817,5,냉장,0.0,4.57,4.57,4.57,False
127235,1,실온,1545.6,1496.72,-48.88,23.36,False
127235,2,실온,0.0,16.32,16.32,16.32,False
127235,4,실온,0.0,15.84,15.84,15.84,False
127235,5,실온,0.0,16.72,16.72,16.72,False
438914,1,냉장,0.0,245.0,245.0,163.33,False
438914,2,냉장,0.0,40.6,40.6,27.07,False
438914,4,냉장,832.0,529.6,-302.4,83.53,False
438914,5,냉장,0.0,16.8,16.8,11.2,False
327081,1,냉동,588.0,578.92,-9.08,11.62,False
327081,2,냉동,0.0,2.33,2.33,2.33,False
327081,3,냉동,0.0,1.77,1.77,1.77,False
327081,4,냉동,0.0,3.43,3.43,3.43,False
327081,5,냉동,0.0,1.54,1.54,1.54,False
328696,1,실온,0.0,46.4,46.4,46.4,False
328696,2,실온,0.0,72.7,72.7,72.7,False
328696,4,실온,0.0,24.8,24.8,24.8,False
328696,5,실온,1104.0,960.1,-143.9,32.5,False
361885,1,실온,338.0,322.62,-15.38,11.59,False
361885,2,실온,0.0,6.72,6.72,6.72,False
361885,4,실온,0.0,6.5,6.5,6.5,False
361885,5,실온,0.0,2.17,2.17,2.17,False
459520,1,실온,2074.67,2021.17,-53.5,11.58,True
459520,2,실온,0.0,26.93,26.93,26.93,False
459520,4,실온,0.0,26.56,26.56,26.56,False
459520,5,실온,863.85,863.85,0.0,4.76,False
381478,1,실온,0.0,115.58,115.58,115.58,False
381478,2,실온,0.0,66.83,66.83,66.83,False
381478,4,실온,0.0,132.08,132.08,132.08,False
381478,5,실온,1827.5,1513.0,-314.5,41.0,False
369134,1,냉장,0.0,241.5,241.5,161.0,False
369134,2,냉장,0.0,59.5,59.5,39.67,False
369134,4,냉장,940.0,631.3,-308.7,42.93,False
369134,5,냉장,0.0,7.7,7.7,5.13,False
301241,1,실온,470.0,470.0,0.0,46.0,False
301241,2,실온,0.0,0.0,0.0,0.0,False
301241,4,실온,0.0,0.0,0.0,0.0,False
301241,5,실온,0.0,0.0,0.0,0.0,False
368815,1,냉장,0.0,68.85,68.85,68.85,False
368815,2,냉장,0.0,81.25,81.25,81.25,False
368815,4,냉장,895.5,717.12,-178.38,89.78,False
368815,5,냉장,0.0,28.27,28.27,28.28,False
701338,1,냉동,211.0,62.29,-148.71,58.07,False
701338,2,냉동,0.0,37.05,37.05,37.05,False
701338,3,냉동,0.0,30.89,30.89,30.89,False
701338,4,냉동,0.0,53.51,53.51,53.51,False
701338,5,냉동,0.0,27.26,27.26,27.26,False
106819,1,실온,0.0,11.43,11.43,11.43,False
106819,2,실온,730.8,703.83,-26.97,7.26,False
106819,4,실온,0.0,10.68,10.68,10.68,False
106819,5,실온,0.0,4.86,4.86,4.86,False
101349,1,실온,0.0,22.84,22.84,22.84,False
101349,2,실온,1200.6,1152.74,-47.86,4.79,False
101349,4,실온,0.0,18.9,18.9,18.9,False
101349,5,실온,0.0,6.12,6.12,6.12,False
380098,1,냉동,0.0,114.0,114.0,114.0,False
380098,2,냉동,0.0,91.0,91.0,91.0,False
380098,3,냉동,0.0,57.67,57.67,57.67,False
380098,4,냉동,0.0,126.33,126.33,126.33,False
380098,5,냉동,1372.0,983.0,-389.0,55.33,False
438915,1,냉장,0.0,239.4,239.4,159.6,False
438915,2,냉장,0.0,42.0,42.0,28.0,False
438915,4,냉장,886.0,582.2,-303.8,73.73,False
438915,5,냉장,0.0,22.4,22.4,14.93,False
513729,1,실온,0.0,79.62,79.62,79.62,False
513729,2,실온,5292.0,5158.07,-133.93,40.02,False
513729,4,실온,0.0,24.91,24.91,24.91,False
513729,5,실온,0.0,29.4,29.4,29.4,False
107835,1,실온,571.0,551.08,-19.92,11.37,False
107835,2,실온,0.0,6.93,6.93,6.93,False
107835,4,실온,0.0,8.87,8.87,8.87,False
107835,5,실온,0.0,4.12,4.12,4.12,False
439675,1,냉동,1548.0,1521.8,-26.2,11.35,False
439675,2,냉동,0.0,4.28,4.28,4.28,False
439675,3,냉동,0.0,8.41,8.41,8.41,False
439675,4,냉동,0.0,11.58,11.58,11.58,False
439675,5,냉동,0.0,1.94,1.94,1.93,False
293739,1,냉동,0.0,11.35,11.35,11.35,False
293739,2,냉동,0.0,40.19,40.19,40.19,False
293739,3,냉동,0.0,7.31,7.31,7.31,False
293739,4,냉동,670.1,605.23,-64.87,8.78,False
293739,5,냉동,0.0,6.02,6.02,6.02,False
128498,1,실온,0.0,56.75,56.75,56.75,False
128498,2,실온,0.0,23.25,23.25,23.25,False
128498,4,실온,0.0,42.5,42.5,42.5,False
128498,5,실온,900.0,777.5,-122.5,22.25,True
329253,1,냉동,3112.0,2887.67,-224.33,56.75,True
329253,2,냉동,0.0,31.5,31.5,31.5,False
329253,3,냉동,0.0,53.5,53.5,53.5,False
329253,4,냉동,0.0,93.83,93.83,93.83,False
329253,5,냉동,0.0,45.5,45.5,45.5,False
435593,1,냉동,0.0,79.38,79.38,79.38,False
435593,2,냉동,0.0,132.3,132.3,132.3,False
435593,3,냉동,0.0,62.72,62.72,62.72,False
435593,4,냉동,0.0,69.58,69.58,69.58,False
435593,5,냉동,2671.2,2327.22,-343.98,82.32,False
431715,1,냉동,808.0,564.87,-243.13,11.33,False
431715,2,냉동,0.0,2.17,2.17,2.17,False
431715,3,냉동,0.0,1.6,1.6,1.6,False
431715,4,냉동,0.0,215.33,215.33,215.33,False
431715,5,냉동,0.0,24.03,24.03,24.03,False
438040,1,실온,0.0,56.67,56.67,56.67,False
438040,2,실온,1855.0,1720.0,-135.0,41.67,True
438040,4,실온,0.0,56.67,56.67,56.67,False
438040,5,실온,0.0,21.67,21.67,21.67,False
701492,1,냉동,0.0,0.0,0.0,0.0,False
701492,2,냉동,0.0,0.0,0.0,0.0,False
701492,3,냉동,0.0,0.0,0.0,0.0,False
701492,4,냉동,0.0,0.0,0.0,0.0,False
701492,5,냉동,0.0,0.0,0.0,0.0,False
442305,1,실온,306.72,281.96,-24.76,11.31,False
442305,2,실온,0.0,6.25,6.25,6.25,False
442305,4,실온,0.0,14.44,14.44,14.44,False
442305,5,실온,0.0,4.07,4.07,4.07,False
438786,1,냉장,0.0,79.1,79.1,79.1,False
438786,2,냉장,0.0,55.77,55.77,55.77,False
438786,4,냉장,0.0,76.53,76.53,76.53,False
438786,5,냉장,1688.0,1476.6,-211.4,35.93,False
393835,1,냉동,0.0,33.9,33.9,33.9,False
393835,2,냉동,0.0,46.5,46.5,46.5,False
393835,3,냉동,0.0,21.95,21.95,21.95,False
393835,4,냉동,0.0,38.9,38.9,38.9,False
393835,5,냉동,1764.0,1622.75,-141.25,41.6,False
145240,1,실온,792.0,751.85,-40.15,11.28,False
145240,2,실온,0.0,20.35,20.35,20.35,False
145240,4,실온,0.0,12.1,12.1,12.1,False
145240,5,실온,0.0,7.7,7.7,7.7,False
432416,1,냉동,810.0,696.0,-114.0,45.0,False
432416,2,냉동,0.0,28.0,28.0,28.0,False
432416,3,냉동,0.0,58.0,58.0,58.0,False
432416,4,냉동,0.0,16.0,16.0,16.0,False
432416,5,냉동,0.0,12.0,12.0,12.0,False
249971,1,실온,0.0,35.34,35.34,35.34,False
249971,2,실온,0.0,41.58,41.58,41.58,False
249971,4,실온,0.0,33.26,33.26,33.26,False
249971,5,실온,118.8,8.61,-110.19,6.24,False
391043,1,냉동,382.8,370.04,-12.76,11.22,False
391043,2,냉동,0.0,4.84,4.84,4.84,False
391043,3,냉동,0.0,0.0,0.0,0.0,False
391043,4,냉동,0.0,7.92,7.92,7.92,False
391043,5,냉동,0.0,0.0,0.0,0.0,False
378004,1,냉장,0.0,33.6,33.6,33.6,False
378004,2,냉장,0.0,17.4,17.4,17.4,False
378004,4,냉장,690.0,631.4,-58.6,23.1,False
378004,5,냉장,0.0,7.6,7.6,7.6,False
450213,1,냉동,0.0,235.2,235.2,156.8,False
450213,2,냉동,0.0,143.32,143.32,95.55,False
450213,3,냉동,0.0,220.5,220.5,147.0,False
450213,4,냉동,850.5,236.78,-613.73,66.15,False
450213,5,냉동,0.0,14.7,14.7,9.8,False
426841,1,냉장,0.0,22.33,22.33,22.33,False
426841,2,냉장,0.0,17.67,17.67,17.67,False
426841,4,냉장,0.0,25.17,25.17,25.17,False
426841,5,냉장,1980.0,1914.83,-65.17,12.5,False
404516,1,냉장,0.0,78.17,78.17,78.17,False
404516,2,냉장,0.0,36.17,36.17,36.17,False
404516,4,냉장,445.0,289.25,-155.75,68.25,False
404516,5,냉장,0.0,41.42,41.42,41.42,False
396847,1,실온,0.0,77.94,77.94,77.94,False
396847,2,실온,0.0,43.24,43.24,43.24,False
396847,4,실온,0.0,53.55,53.55,53.55,False
396847,5,실온,1166.2,991.47,-174.73,21.22,False
455139,1,냉동,1156.0,1112.43,-43.57,11.12,False
455139,2,냉동,0.0,12.45,12.45,12.45,False
455139,3,냉동,0.0,5.62,5.62,5.62,False
455139,4,냉동,0.0,13.92,13.92,13.92,False
455139,5,냉동,0.0,11.58,11.58,11.58,False
461689,1,냉장,500.48,493.23,-7.25,11.11,False
461689,2,냉장,0.0,0.0,0.0,0.0,False
461689,4,냉장,0.0,6.12,6.12,6.12,False
461689,5,냉장,0.0,1.13,1.13,1.13,False
448399,1,실온,0.0,22.2,22.2,22.2,False
448399,2,실온,0.0,21.33,21.33,21.33,False
448399,4,실온,0.0,13.93,13.93,13.93,False
448399,5,실온,724.0,666.53,-57.47,8.9,False
291697,1,냉동,0.0,22.1,22.1,22.1,False
291697,2,냉동,0.0,3.0,3.0,3.0,False
291697,3,냉동,0.0,14.53,14.53,14.53,False
291697,4,냉동,462.0,415.33,-46.67,11.0,False
291697,5,냉동,0.0,7.03,7.03,7.03,False
345492,1,냉장,809.28,769.7,-39.58,22.08,False
345492,2,냉장,0.0,10.66,10.66,10.66,False
345492,4,냉장,0.0,22.5,22.5,22.5,False
345492,5,냉장,0.0,6.43,6.43,6.43,False
276029,1,실온,3665.2,3629.01,-36.19,11.04,False
276029,2,실온,0.0,12.83,12.83,12.83,False
276029,4,실온,0.0,15.66,15.66,15.66,False
276029,5,실온,0.0,7.7,7.7,7.7,False
374925,1,냉동,0.0,66.0,66.0,66.0,False
374925,2,냉동,0.0,39.6,39.6,39.6,False
374925,3,냉동,0.0,68.1,68.1,68.1,False
374925,4,냉동,1353.0,1175.7,-177.3,17.7,False
374925,5,냉동,0.0,3.6,3.6,3.6,False
449392,1,실온,1068.0,607.2,-460.8,132.0,False
449392,2,실온,0.0,136.8,136.8,136.8,False
449392,4,실온,0.0,267.6,267.6,267.6,False
449392,5,실온,0.0,56.4,56.4,56.4,False
128357,1,실온,1088.0,1076.65,-11.35,32.9,False
128357,2,실온,0.0,2.05,2.05,2.05,False
128357,4,실온,0.0,4.2,4.2,4.2,False
128357,5,실온,0.0,5.1,5.1,5.1,False
414143,1,실온,0.0,10.96,10.96,10.96,False
414143,2,실온,3819.9,3798.65,-21.25,6.04,False
414143,4,실온,0.0,2.98,2.98,2.98,False
414143,5,실온,0.0,7.31,7.31,7.31,False
364314,1,실온,422.5,401.05,-21.45,10.94,False
364314,2,실온,0.0,6.5,6.5,6.5,False
364314,4,실온,0.0,9.97,9.97,9.97,False
364314,5,실온,0.0,4.98,4.98,4.98,False
363127,1,냉장,0.0,65.6,65.6,65.6,False
363127,2,냉장,0.0,62.4,62.4,62.4,False
363127,4,냉장,1551.0,1401.1,-149.9,94.1,False
363127,5,냉장,0.0,21.9,21.9,21.9,False
701207,1,냉동,3270.0,2435.25,-834.75,152.83,True
701207,2,냉동,0.0,84.0,84.0,56.0,False
701207,3,냉동,0.0,372.75,372.75,248.5,False
701207,4,냉동,0.0,318.5,318.5,212.33,False
701207,5,냉동,0.0,59.5,59.5,39.67,False
288777,1,냉장,2065.0,1589.17,-475.83,109.17,False
288777,2,냉장,0.0,148.33,148.33,148.33,False
288777,4,냉장,0.0,195.0,195.0,195.0,False
288777,5,냉장,0.0,132.5,132.5,132.5,False
117834,1,실온,579.5,544.38,-35.12,21.82,False
117834,2,실온,0.0,8.78,8.78,8.78,False
117834,4,실온,0.0,18.15,18.15,18.15,False
117834,5,실온,0.0,8.18,8.18,8.18,False
135090,1,실온,490.0,472.85,-17.15,10.9,False
135090,2,실온,0.0,4.87,4.87,4.87,False
135090,4,실온,0.0,8.37,8.37,8.37,False
135090,5,실온,0.0,3.92,3.92,3.92,False
429396,1,냉동,1956.0,1856.33,-99.67,108.83,False
429396,2,냉동,0.0,33.0,33.0,33.0,False
429396,3,냉동,0.0,7.0,7.0,7.0,False
429396,4,냉동,0.0,33.17,33.17,33.17,False
429396,5,냉동,0.0,26.5,26.5,26.5,False
377636,1,냉장,843.2,834.36,-8.84,10.88,False
377636,2,냉장,0.0,2.72,2.72,2.72,False
377636,4,냉장,0.0,2.49,2.49,2.49,False
377636,5,냉장,0.0,3.63,3.63,3.63,False
196904,1,냉장,348.0,331.42,-16.58,10.85,False
196904,2,냉장,0.0,5.42,5.42,5.42,False
196904,4,냉장,0.0,6.87,6.87,6.87,False
196904,5,냉장,0.0,4.3,4.3,4.3,False
324643,1,냉동,0.0,43.4,43.4,43.4,False
324643,2,냉동,0.0,11.13,11.13,11.13,False
324643,3,냉동,0.0,10.87,10.87,10.87,False
324643,4,냉동,0.0,16.33,16.33,16.33,False
324643,5,냉동,2505.0,2423.27,-81.73,11.07,False
461989,1,냉장,0.0,75.83,75.83,75.83,False
461989,2,냉장,0.0,17.5,17.5,17.5,False
461989,4,냉장,0.0,80.5,80.5,80.5,False
461989,5,냉장,880.0,706.17,-173.83,18.67,False
140094,1,실온,0.0,10.82,10.82,10.82,False
140094,2,실온,688.0,663.62,-24.38,9.63,False
140094,4,실온,0.0,8.87,8.87,8.87,False
140094,5,실온,0.0,4.7,4.7,4.7,False
440360,1,실온,0.0,64.6,64.6,64.6,False
440360,2,실온,549.0,421.6,-127.4,36.6,False
440360,4,실온,0.0,47.6,47.6,47.6,False
440360,5,실온,0.0,15.2,15.2,15.2,False
442298,1,냉동,0.0,0.0,0.0,0.0,False
442298,2,냉동,0.0,0.0,0.0,0.0,False
442298,3,냉동,0.0,0.0,0.0,0.0,False
442298,4,냉동,0.0,0.0,0.0,0.0,False
442298,5,냉동,0.0,0.0,0.0,0.0,False
441851,1,냉동,0.0,21.5,21.5,21.5,False
441851,2,냉동,0.0,11.5,11.5,11.5,False
441851,3,냉동,0.0,11.5,11.5,11.5,False
441851,4,냉동,0.0,33.5,33.5,33.5,False
441851,5,냉동,525.0,447.0,-78.0,2.0,False
137029,1,냉동,0.0,10.73,10.73,10.74,False
137029,2,냉동,0.0,6.59,6.59,6.59,False
137029,3,냉동,0.0,4.14,4.14,4.14,False
137029,4,냉동,854.28,830.89,-23.39,8.4,False
137029,5,냉동,0.0,1.92,1.92,1.92,False
459913,1,냉동,0.0,10.73,10.73,10.73,False
459913,2,냉동,0.0,3.33,3.33,3.33,False
459913,3,냉동,0.0,6.6,6.6,6.6,False
459913,4,냉동,0.0,6.33,6.33,6.33,False
459913,5,냉동,2608.0,2581.0,-27.0,1.73,False
404509,1,냉장,0.0,74.67,74.67,74.67,False
404509,2,냉장,0.0,33.83,33.83,33.83,False
404509,4,냉장,3940.0,3790.67,-149.33,72.33,False
404509,5,냉장,0.0,40.83,40.83,40.83,False
436820,1,냉장,1040.0,1023.67,-16.33,10.67,False
436820,2,냉장,0.0,3.5,3.5,3.5,False
436820,4,냉장,0.0,9.0,9.0,9.0,False
436820,5,냉장,0.0,3.83,3.83,3.83,False
116709,1,실온,1159.97,1082.53,-77.44,53.31,False
116709,2,실온,0.0,11.5,11.5,11.5,False
116709,4,실온,0.0,49.37,49.37,49.37,False
116709,5,실온,0.0,16.57,16.57,16.57,False
449884,1,냉장,0.0,10.66,10.66,10.66,False
449884,2,냉장,0.0,6.67,6.67,6.67,False
449884,4,냉장,469.65,448.59,-21.06,10.15,False
449884,5,냉장,0.0,3.74,3.74,3.74,False
387101,1,실온,0.0,53.08,53.08,53.08,False
387101,2,실온,0.0,38.0,38.0,38.0,False
387101,4,실온,0.0,76.33,76.33,76.33,False
387101,5,실온,749.0,581.58,-167.42,34.75,False
374323,1,냉동,638.1,618.62,-19.49,10.59,False
374323,2,냉동,0.0,4.12,4.12,4.12,False
374323,3,냉동,0.0,7.72,7.72,7.72,False
374323,4,냉동,0.0,6.18,6.18,6.18,False
374323,5,냉동,0.0,1.46,1.46,1.45,False
430850,1,실온,0.0,31.7,31.7,31.7,False
430850,2,실온,1190.0,1109.9,-80.1,21.0,False
430850,4,실온,0.0,36.8,36.8,36.8,False
430850,5,실온,0.0,11.6,11.6,11.6,False
384106,1,실온,0.0,52.75,52.75,52.75,False
384106,2,실온,0.0,41.25,41.25,41.25,False
384106,4,실온,0.0,241.5,241.5,241.5,False
384106,5,실온,2172.0,1836.5,-335.5,66.75,False
347680,1,실온,0.0,10.54,10.54,10.54,False
347680,2,실온,510.0,488.42,-21.58,4.0,False
347680,4,실온,0.0,7.33,7.33,7.33,False
347680,5,실온,0.0,3.71,3.71,3.71,False
453481,1,실온,434.94,431.79,-3.15,10.52,False
453481,2,실온,0.0,1.42,1.42,1.42,False
453481,4,실온,0.0,0.32,0.32,0.32,False
453481,5,실온,0.0,1.41,1.41,1.41,False
432796,1,냉동,0.0,220.5,220.5,147.0,False
432796,2,냉동,0.0,17.5,17.5,11.67,False
432796,3,냉동,0.0,143.5,143.5,95.67,False
432796,4,냉동,1470.0,1088.5,-381.5,30.33,False
432796,5,냉동,0.0,0.0,0.0,0.0,False
433871,1,냉동,951.28,880.44,-70.84,73.2,False
433871,2,냉동,0.0,8.26,8.26,8.26,False
433871,3,냉동,0.0,21.25,21.25,21.25,False
433871,4,냉동,0.0,33.06,33.06,33.06,False
433871,5,냉동,0.0,8.26,8.26,8.26,False
339541,1,실온,0.0,31.24,31.24,31.24,False
339541,2,실온,584.32,525.8,-58.52,12.5,False
339541,4,실온,0.0,20.94,20.94,20.94,False
339541,5,실온,0.0,6.34,6.34,6.34,False
172237,1,냉동,212.0,212.0,0.0,31.2,False
172237,2,냉동,0.0,32.8,32.8,32.8,False
172237,3,냉동,0.0,26.3,26.3,26.3,False
172237,4,냉동,0.0,33.9,33.9,33.9,False
172237,5,냉동,1044.0,951.0,-93.0,16.0,True
436020,1,실온,690.9,657.97,-32.93,10.4,False
436020,2,실온,0.0,12.04,12.04,12.04,False
436020,4,실온,0.0,10.81,10.81,10.81,False
436020,5,실온,0.0,10.08,10.08,10.08,False
440924,1,실온,0.0,31.13,31.13,31.13,False
440924,2,실온,1091.2,1031.58,-59.62,14.19,True
440924,4,실온,0.0,19.14,19.14,19.14,False
440924,5,실온,0.0,9.35,9.35,9.35,False
356665,1,냉동,0.0,10.37,10.37,10.37,False
356665,2,냉동,0.0,9.92,9.92,9.92,False
356665,3,냉동,0.0,5.0,5.0,5.0,False
356665,4,냉동,0.0,38.32,38.32,38.32,False
356665,5,냉동,1420.0,1356.4,-63.6,7.68,False
370499,1,냉동,2394.0,2374.7,-19.3,10.37,False
370499,2,냉동,0.0,3.68,3.68,3.68,False
370499,3,냉동,0.0,5.6,5.6,5.6,False
370499,4,냉동,0.0,5.97,5.97,5.97,False
370499,5,냉동,0.0,4.05,4.05,4.05,False
129654,1,냉장,0.0,31.05,31.05,31.05,False
129654,2,냉장,0.0,14.58,14.58,14.58,False
129654,4,냉장,0.0,16.29,16.29,16.29,False
129654,5,냉장,1038.6,976.68,-61.92,8.73,False
453473,1,실온,534.53,530.15,-4.39,10.34,False
453473,2,실온,0.0,0.81,0.81,0.81,False
453473,4,실온,0.0,0.73,0.73,0.73,False
453473,5,실온,0.0,2.85,2.85,2.85,False
354750,1,실온,1205.0,1205.0,0.0,10.33,False
354750,2,실온,1820.0,1810.42,-9.58,7.42,False
354750,4,실온,0.0,7.58,7.58,7.58,False
354750,5,실온,0.0,2.0,2.0,2.0,False
432135,1,냉장,0.0,41.33,41.33,41.33,False
432135,2,냉장,0.0,23.33,23.33,23.33,False
432135,4,냉장,1410.0,1332.0,-78.0,35.33,False
432135,5,냉장,0.0,13.33,13.33,13.33,False
428345,1,냉장,0.0,103.2,103.2,103.2,False
428345,2,냉장,0.0,40.8,40.8,40.8,False
428345,4,냉장,0.0,144.0,144.0,144.0,False
428345,5,냉장,1944.0,1656.0,-288.0,0.0,False
448131,1,냉동,394.0,174.67,-219.33,72.22,False
448131,2,냉동,0.0,49.23,49.23,49.23,False
448131,3,냉동,0.0,52.73,52.73,52.73,False
448131,4,냉동,0.0,98.47,98.47,98.47,False
448131,5,냉동,0.0,18.9,18.9,18.9,False
105474,1,냉장,469.8,436.26,-33.54,20.58,False
105474,2,냉장,0.0,14.28,14.28,14.28,False
105474,4,냉장,0.0,11.46,11.46,11.46,False
105474,5,냉장,0.0,7.8,7.8,7.8,False
459527,1,냉동,437.0,437.0,0.0,30.85,False
459527,2,냉동,0.0,0.0,0.0,0.0,False
459527,3,냉동,0.0,0.0,0.0,0.0,False
459527,4,냉동,0.0,0.0,0.0,0.0,False
459527,5,냉동,0.0,0.0,0.0,0.0,False
377827,1,냉동,882.0,668.03,-213.97,71.87,False
377827,2,냉동,0.0,56.76,56.76,56.76,False
377827,3,냉동,0.0,44.1,44.1,44.1,False
377827,4,냉동,0.0,92.28,92.28,92.28,False
377827,5,냉동,0.0,20.82,20.82,20.82,False
108208,1,실온,881.86,881.86,0.0,10.26,False
108208,2,실온,4017.34,3985.35,-32.0,9.49,True
108208,4,실온,0.0,26.44,26.44,26.44,False
108208,5,실온,0.0,5.56,5.56,5.56,False
455166,1,냉장,0.0,0.0,0.0,0.0,False
455166,2,냉장,0.0,0.0,0.0,0.0,False
455166,4,냉장,0.0,0.0,0.0,0.0,False
455166,5,냉장,0.0,0.0,0.0,0.0,False
438919,1,냉장,0.0,214.2,214.2,142.8,False
438919,2,냉장,0.0,32.9,32.9,21.93,False
438919,4,냉장,756.0,491.4,-264.6,65.8,False
438919,5,냉장,0.0,17.5,17.5,11.67,False
389923,1,냉동,788.97,766.25,-22.72,10.19,False
389923,2,냉동,0.0,6.48,6.48,6.48,False
