sku_id,ASIS_1센터_kg,ASIS_2센터_kg,ASIS_3센터_kg,ASIS_4센터_kg,ASIS_5센터_kg,TO_BE_1센터_kg,TO_BE_2센터_kg,TO_BE_3센터_kg,TO_BE_4센터_kg,TO_BE_5센터_kg,TO_BE_총재고_kg,storage_type
438040,0.0,1855.0,0.0,0.0,0.0,56.7,1720.0,0.0,56.7,21.7,1855.1,실온
438196,670.0,0.0,0.0,0.0,0.0,657.0,4.2,0.0,7.7,1.2,670.1,실온
438197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,실온
438400,0.0,0.0,0.0,0.0,1615.0,69.0,37.0,34.0,49.1,1425.9,1615.0,냉동
438711,0.0,0.0,4950.0,0.0,0.0,160.7,258.0,4204.7,258.7,68.0,4950.1,냉동
438712,0.0,0.0,0.0,2830.0,0.0,423.3,158.0,216.0,1794.7,238.0,2830.0,냉동
438724,0.0,0.0,0.0,595.0,0.0,156.3,0.4,57.5,379.6,1.2,595.0,냉동
438786,0.0,0.0,0.0,0.0,1688.0,79.1,55.8,0.0,76.5,1476.6,1688.0,냉장
438888,3468.0,18.0,1608.0,5040.0,6.0,3468.0,229.4,1608.0,4721.5,113.1,10140.0,냉동
438895,936.0,15.6,873.6,1474.2,0.0,936.0,126.6,697.4,1474.2,65.1,3299.3,냉동
438914,0.0,0.0,0.0,832.0,0.0,245.0,40.6,0.0,529.6,16.8,832.0,냉장
438915,0.0,0.0,0.0,886.0,0.0,239.4,42.0,0.0,582.2,22.4,886.0,냉장
438919,0.0,0.0,0.0,756.0,0.0,214.2,32.9,0.0,491.4,17.5,756.0,냉장
438922,0.0,809.0,0.0,0.0,0.0,14.8,783.7,0.0,8.4,2.1,809.0,실온
438924,980.0,0.0,0.0,0.0,0.0,829.5,33.8,99.2,17.5,0.0,980.0,냉동
438926,0.0,0.0,0.0,5226.0,0.0,460.5,99.0,457.5,4152.0,57.0,5226.0,냉동
438973,0.0,0.0,0.0,3399.0,0.0,725.4,122.4,0.0,2500.8,50.4,3399.0,냉장
438989,0.0,0.0,741.0,0.0,0.0,38.2,7.8,669.1,22.4,3.5,741.0,냉동
439056,0.0,0.0,0.0,3794.0,0.0,48.9,10.2,54.7,3675.7,4.5,3794.0,냉동
439076,0.0,0.0,0.0,2410.0,0.0,413.7,84.0,469.4,1394.6,48.3,2410.0,냉동
439111,1044.0,0.0,516.0,1164.0,0.0,1044.0,37.9,458.5,1164.0,19.6,2724.0,냉동
439469,1688.4,0.0,0.0,0.0,0.0,1642.5,14.1,0.0,23.0,8.8,1688.4,실온
439675,1548.0,0.0,0.0,0.0,0.0,1521.8,4.3,8.4,11.6,1.9,1548.0,냉동
439805,2836.5,0.0,0.0,0.0,0.0,2449.7,132.0,0.0,218.5,36.3,2836.5,실온
439875,80.0,0.0,0.0,0.0,0.0,45.5,11.7,0.0,18.4,4.4,80.0,실온
440015,1208.8,0.0,0.0,0.0,0.0,1015.8,16.0,114.2,51.6,11.2,1208.8,냉동
440145,0.0,0.0,0.0,1150.0,0.0,388.7,152.7,0.0,556.9,51.7,1150.0,냉장
440171,0.0,0.0,0.0,2399.4,0.0,416.3,158.7,267.5,1502.2,54.7,2399.4,냉동
440360,0.0,549.0,0.0,0.0,0.0,64.6,421.6,0.0,47.6,15.2,549.0,실온
440408,5620.0,0.0,0.0,0.0,0.0,4646.2,311.0,0.0,493.6,169.1,5619.9,냉장
440410,1525.0,0.0,0.0,0.0,0.0,1111.6,176.8,0.0,170.6,66.0,1525.0,냉장
440874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉동
440924,0.0,1091.2,0.0,0.0,0.0,31.1,1031.6,0.0,19.1,9.4,1091.2,실온
440945,0.0,0.0,0.0,0.0,2715.3,37.8,27.9,0.0,46.5,2603.0,2715.2,실온
441157,1883.1,0.0,0.0,0.0,0.0,1771.0,33.2,0.0,56.6,22.3,1883.1,냉장
441158,0.0,0.0,0.0,0.0,711.0,136.5,93.4,0.0,146.6,334.4,710.9,실온
441159,0.0,0.0,0.0,0.0,1385.0,42.4,30.9,19.0,43.8,1248.9,1385.0,냉동
441403,13547.9,0.0,0.0,0.0,0.0,12957.8,171.2,0.0,313.2,105.5,13547.7,실온
441404,3309.7,0.0,0.0,0.0,0.0,2975.5,101.8,0.0,183.0,49.3,3309.6,실온
441619,0.0,0.0,0.0,0.0,1905.0,41.1,30.5,24.0,64.1,1745.2,1904.9,냉동
441678,0.0,0.0,0.0,315.0,0.0,68.5,29.5,0.0,200.0,17.0,315.0,냉장
441695,0.0,0.0,0.0,640.0,0.0,131.8,75.2,0.0,408.4,24.5,639.9,냉장
441702,0.0,0.0,0.0,870.0,0.0,177.3,77.0,0.0,593.5,22.2,870.0,냉장
441710,1175.0,0.0,0.0,0.0,0.0,902.6,92.2,107.3,15.8,57.2,1175.1,냉동
441755,1010.0,0.0,0.0,0.0,0.0,888.7,40.8,50.8,5.2,24.5,1010.0,냉동
441851,0.0,0.0,0.0,0.0,525.0,21.5,11.5,11.5,33.5,447.0,525.0,냉동
441852,0.0,0.0,0.0,0.0,1187.5,37.1,18.8,16.2,54.2,1061.2,1187.5,냉동
442105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,실온
442206,723.0,0.0,0.0,0.0,0.0,192.2,120.1,132.5,224.9,53.3,723.0,냉동
442298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉동
442305,306.7,0.0,0.0,0.0,0.0,282.0,6.2,0.0,14.4,4.1,306.7,실온
442343,0.0,0.0,0.0,7340.0,0.0,129.0,6.7,0.0,7204.3,0.0,7340.0,실온
447865,0.0,0.0,0.0,2319.0,0.0,262.5,151.2,113.4,1769.8,22.0,2318.9,냉동
447970,0.0,0.0,0.0,0.0,2796.0,81.0,250.2,0.0,250.2,2214.6,2796.0,냉장
448056,1260.0,0.0,0.0,0.0,0.0,1233.4,1.4,0.0,22.4,2.8,1260.0,냉동
448108,0.0,0.0,0.0,2252.4,0.0,74.1,39.9,50.2,2067.9,20.3,2252.4,냉동
448131,394.0,0.0,0.0,0.0,0.0,174.7,49.2,52.7,98.5,18.9,394.0,냉동
448274,396.0,0.0,0.0,0.0,0.0,298.4,25.2,46.2,26.2,0.0,396.0,냉동
448276,1120.0,0.0,0.0,0.0,0.0,1091.3,6.5,8.9,9.8,3.5,1120.0,냉동
448296,0.0,0.0,0.0,1740.0,0.0,189.0,98.0,77.0,1369.0,7.0,1740.0,냉동
448390,0.0,3336.0,0.0,0.0,0.0,81.2,3192.6,0.0,41.4,20.8,3336.0,실온
448399,0.0,0.0,0.0,0.0,724.0,22.2,21.3,0.0,13.9,666.5,723.9,실온
448527,0.0,0.0,0.0,0.0,450.7,23.9,6.8,10.2,11.8,398.0,450.7,냉동
449117,0.0,0.0,0.0,0.0,2242.0,63.2,86.4,0.0,98.6,1993.7,2241.9,실온
449126,675.0,0.0,0.0,0.0,0.0,447.5,75.2,0.0,100.6,51.6,674.9,실온
449224,0.0,0.0,0.0,0.0,792.0,39.6,22.4,0.0,33.6,696.4,792.0,실온
449225,0.0,0.0,0.0,0.0,955.0,54.2,30.2,0.0,41.8,828.8,955.0,실온
449392,1068.0,0.0,0.0,0.0,0.0,607.2,136.8,0.0,267.6,56.4,1068.0,실온
449440,0.0,0.0,0.0,0.0,4600.0,1377.8,591.5,0.0,1095.5,1535.2,4600.0,냉장
449508,2069.8,6988.8,0.0,0.0,0.0,2069.8,5328.3,0.0,1406.5,254.0,9058.6,실온
449627,165.0,0.0,0.0,0.0,0.0,144.3,2.9,0.0,17.4,0.4,165.0,실온
449666,0.0,0.0,0.0,0.0,534.0,63.4,59.8,46.9,95.9,268.0,534.0,냉동
449770,3075.0,0.0,0.0,0.0,0.0,2816.0,96.2,0.0,119.0,43.8,3075.0,실온
449884,0.0,0.0,0.0,469.6,0.0,10.7,6.7,0.0,448.6,3.7,469.7,냉장
449987,0.0,0.0,0.0,1147.0,0.0,113.3,76.8,59.6,862.7,34.6,1147.0,냉동
450007,1512.0,0.0,0.0,0.0,0.0,1223.1,122.7,0.0,140.7,25.4,1511.9,냉장
450095,0.0,0.0,0.0,1631.2,0.0,134.0,26.2,132.6,1324.0,14.4,1631.2,냉동
450118,0.0,0.0,0.0,3093.0,0.0,52.5,62.3,14.6,2915.8,47.8,3093.0,냉동
450213,0.0,0.0,0.0,850.5,0.0,235.2,143.3,220.5,236.8,14.7,850.5,냉동
450275,0.0,113.1,0.0,0.0,0.0,39.8,24.3,0.0,38.3,10.7,113.1,실온
450407,0.0,0.0,0.0,1410.0,0.0,78.3,0.0,0.0,1331.7,0.0,1410.0,냉장
450497,0.0,0.0,0.0,1419.5,0.0,25.1,15.8,0.0,1370.5,8.0,1419.4,냉장
450546,787.0,0.0,0.0,0.0,0.0,687.7,20.8,0.0,74.4,4.1,787.0,실온
450615,0.0,1334.0,0.0,0.0,0.0,69.0,1175.0,0.0,65.4,24.6,1334.0,실온
450924,440.0,0.0,0.0,0.0,0.0,407.3,0.0,26.8,5.8,0.0,439.9,냉동
450932,0.0,0.0,0.0,5022.0,0.0,109.2,128.6,49.8,4670.6,63.8,5022.0,냉동
450955,6200.0,0.0,0.0,0.0,0.0,5734.0,87.3,0.0,288.0,90.7,6200.0,실온
450994,0.0,0.0,0.0,1155.0,0.0,46.2,45.2,34.5,1008.2,20.8,1154.9,냉동
452032,0.0,0.0,0.0,0.0,820.0,93.3,36.7,36.7,46.7,606.7,820.1,냉동
452047,2086.0,0.0,0.0,0.0,0.0,2005.5,23.1,0.0,41.3,16.1,2086.0,실온
452329,3012.0,0.0,0.0,0.0,0.0,2495.9,89.1,0.0,421.5,5.5,3012.0,실온
452376,0.0,2770.2,0.0,0.0,0.0,25.7,2718.8,0.0,18.8,6.9,2770.2,실온
452766,556.6,0.0,0.0,0.0,0.0,547.6,2.1,1.2,3.3,2.4,556.6,냉동
452932,0.0,0.0,0.0,0.0,1434.0,35.2,29.1,11.4,27.7,1330.6,1434.0,냉동
453109,0.0,0.0,0.0,11280.0,0.0,704.0,746.0,0.0,9459.0,371.0,11280.0,실온
453110,676.8,0.0,1180.8,714.0,0.0,676.8,145.7,977.1,714.0,58.0,2571.6,냉동
453377,1810.4,0.0,0.0,0.0,0.0,1756.8,2.4,0.0,2.8,48.4,1810.4,실온
453473,534.5,0.0,0.0,0.0,0.0,530.2,0.8,0.0,0.7,2.8,534.5,실온
453481,434.9,0.0,0.0,0.0,0.0,431.8,1.4,0.0,0.3,1.4,434.9,실온
453557,0.0,0.0,0.0,3618.4,0.0,112.4,38.5,64.8,3377.6,25.1,3618.4,냉동
453678,611.0,0.0,0.0,0.0,0.0,598.6,0.5,3.7,2.4,5.8,611.0,냉동
453754,408.5,0.0,0.0,0.0,0.0,249.3,36.8,46.8,55.0,20.6,408.5,냉동
453896,1190.8,0.0,0.0,0.0,0.0,1013.7,80.9,0.0,67.2,29.0,1190.8,실온
453939,0.0,0.0,2514.0,0.0,0.0,160.7,66.7,2135.3,112.5,38.8,2514.0,냉동
454040,1746.0,1053.0,0.0,0.0,2241.0,1746.0,832.0,0.0,221.0,2241.0,5040.0,실온
454042,3162.0,1029.0,0.0,0.0,2283.0,3162.0,815.5,0.0,213.5,2283.0,6474.0,실온
454439,0.0,0.0,0.0,2628.0,0.0,68.8,55.0,0.0,2484.5,19.6,2627.9,실온
454545,930.0,0.0,0.0,0.0,0.0,851.8,0.0,0.0,78.2,0.0,930.0,냉동
454575,420.7,0.0,0.0,513.0,0.0,176.3,239.5,218.1,241.8,58.0,933.7,냉동
454836,1508.0,0.0,0.0,0.0,0.0,1461.6,11.1,11.4,19.1,4.8,1508.0,냉동
454995,0.0,0.0,0.0,3836.0,0.0,67.4,49.5,0.0,3678.8,40.2,3835.9,냉장
455048,0.0,0.0,0.0,0.0,3770.0,98.6,128.3,0.0,119.0,3424.1,3770.0,실온
455072,427.0,0.0,0.0,0.0,0.0,346.4,4.6,0.0,70.2,5.8,427.0,냉장
455116,5121.0,0.0,0.0,0.0,0.0,4287.9,203.2,163.8,321.2,144.9,5121.0,냉동
455118,1057.0,0.0,0.0,0.0,0.0,289.6,197.4,180.9,241.0,148.1,1057.0,냉동
455119,5648.0,0.0,0.0,0.0,0.0,5092.4,102.2,114.1,226.6,112.7,5648.0,냉동
455139,1156.0,0.0,0.0,0.0,0.0,1112.4,12.4,5.6,13.9,11.6,1155.9,냉동
455165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉장
455166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉장
455375,1705.5,0.0,0.0,0.0,0.0,1147.4,240.4,45.7,210.0,62.0,1705.5,냉동
455446,3905.0,0.0,0.0,0.0,0.0,3519.9,115.7,53.4,105.2,110.7,3904.9,냉동
455581,6286.8,0.0,0.0,0.0,681.2,6128.4,52.9,0.0,105.6,681.2,6968.1,실온
455667,4797.0,0.0,0.0,0.0,0.0,3281.8,421.6,0.0,697.7,395.8,4796.9,실온
455668,1131.0,0.0,0.0,0.0,0.0,961.1,65.2,0.0,56.1,48.5,1130.9,실온
455710,0.0,0.0,0.0,1272.0,0.0,69.7,48.7,52.0,1079.3,22.3,1272.0,냉동
455730,0.0,0.0,0.0,0.0,8850.0,313.8,481.8,0.0,480.7,7573.7,8850.0,냉장
455962,1692.0,0.0,0.0,0.0,0.0,1430.0,47.6,63.0,97.3,54.1,1692.0,냉동
456068,624.2,0.0,0.0,0.0,0.0,502.2,43.9,35.3,30.0,12.8,624.2,냉동
456085,0.0,0.0,451.4,0.0,0.0,136.2,23.0,190.4,99.8,2.0,451.4,냉동
456113,1445.4,0.0,0.0,0.0,0.0,1389.6,14.0,12.2,24.3,5.4,1445.5,냉동
456402,0.0,8586.0,0.0,0.0,0.0,69.6,8477.2,0.0,26.2,13.0,8586.0,실온
456764,0.0,0.0,0.0,1586.0,0.0,112.8,84.2,17.0,1340.6,31.4,1586.0,냉동
456781,0.0,0.0,0.0,1452.6,0.0,74.1,39.8,28.2,1293.0,17.6,1452.7,냉동
456845,599.2,0.0,0.0,0.0,0.0,589.6,2.9,0.0,5.0,1.7,599.2,실온
456996,0.0,0.0,0.0,2872.3,0.0,21.4,54.4,59.3,2706.9,30.2,2872.2,냉동
457003,194.0,0.0,0.0,0.0,1582.0,194.0,46.7,0.0,72.1,1463.2,1776.0,냉장
457235,0.0,0.0,0.0,0.0,1141.0,90.3,107.6,1.2,75.2,866.6,1140.9,냉동
457259,0.0,0.0,0.0,0.0,5450.0,150.7,58.0,108.0,116.7,5016.7,5450.1,냉동
457576,816.0,0.0,0.0,884.5,0.0,816.0,16.2,20.0,840.4,7.9,1700.5,냉동
457579,6012.8,0.0,0.0,0.0,0.0,5717.3,82.0,59.2,89.4,64.9,6012.8,냉동
457800,1280.0,0.0,0.0,0.0,0.0,1166.6,20.5,0.0,89.8,3.0,1279.9,냉장
458023,0.0,0.0,0.0,0.0,1367.6,45.2,14.6,0.0,0.0,1307.7,1367.5,냉동
458176,0.0,0.0,0.0,0.0,3121.0,9.9,3.0,5.7,4.0,3098.4,3121.0,냉동
458228,5406.0,0.0,0.0,0.0,0.0,4865.2,113.6,185.6,199.3,42.2,5405.9,냉동
458239,0.0,0.0,0.0,0.0,4320.0,878.8,313.8,671.2,680.0,1776.2,4320.0,냉동
458258,4280.0,2724.0,0.0,2944.0,0.0,4280.0,2631.0,0.0,2944.0,93.0,9948.0,실온
458293,946.0,0.0,0.0,0.0,0.0,591.3,82.7,84.5,144.8,42.7,946.0,냉동
458331,440.0,2900.0,0.0,0.0,0.0,440.0,2774.7,0.0,74.7,50.7,3340.1,실온
458382,0.0,0.0,0.0,1042.0,0.0,113.6,118.3,0.0,753.2,56.8,1041.9,냉장
458514,400.7,0.0,786.2,740.9,0.0,368.9,21.2,786.2,740.9,10.6,1927.8,냉동
458598,3010.0,0.0,0.0,0.0,0.0,2788.8,61.4,62.1,73.2,24.6,3010.1,냉동
458652,0.0,0.0,1850.0,0.0,0.0,151.8,80.7,1462.0,112.8,42.7,1850.0,냉동
458653,0.0,0.0,5692.0,0.0,0.0,806.2,440.5,3582.5,636.5,226.2,5691.9,냉동
458697,0.0,0.0,0.0,1810.0,0.0,159.1,73.7,122.0,1429.1,26.1,1810.0,냉동
458702,385.0,0.0,0.0,0.0,0.0,364.2,6.2,0.8,6.9,6.9,385.0,냉동
459056,1320.5,0.0,0.0,0.0,0.0,1267.0,28.7,3.0,13.7,8.1,1320.5,냉동
459234,599.8,483.1,0.0,0.0,867.2,599.8,433.9,0.0,49.2,867.2,1950.1,실온
459236,2555.5,775.6,0.0,0.0,370.2,2555.5,775.6,0.0,72.5,297.7,3701.3,실온
459238,1605.2,753.7,0.0,0.0,456.1,1585.0,753.7,0.0,20.1,456.1,2814.9,실온
459371,0.0,0.0,0.0,7608.0,0.0,313.2,71.8,144.8,7046.0,32.1,7607.9,냉동
459475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉장
459519,4852.2,0.0,0.0,0.0,346.4,4852.2,21.3,0.0,29.1,296.1,5198.7,실온
459520,2074.7,0.0,0.0,0.0,863.8,2021.2,26.9,0.0,26.6,863.8,2938.5,실온
459522,1778.4,0.0,0.0,0.0,2625.7,1741.2,20.0,0.0,17.2,2625.7,4404.1,실온
459527,437.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,437.0,냉동
459818,0.0,5640.0,0.0,0.0,0.0,175.3,5248.0,0.0,216.7,0.0,5640.0,실온
459868,0.0,2224.0,0.0,0.0,0.0,69.9,2098.7,0.0,54.1,1.3,2224.0,실온
459913,0.0,0.0,0.0,0.0,2608.0,10.7,3.3,6.6,6.3,2581.0,2607.9,냉동
459918,0.0,0.0,0.0,0.0,2760.0,140.0,130.0,273.3,283.3,1933.3,2759.9,냉동
459980,1058.0,0.0,0.0,0.0,0.0,999.2,23.8,0.0,18.5,16.5,1058.0,냉장
460000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉동
460001,0.0,0.0,0.0,1132.7,0.0,119.6,24.1,14.5,971.7,2.9,1132.8,냉동
460147,640.2,44.9,0.0,38.3,0.0,631.4,44.9,0.0,38.3,8.8,723.4,실온
460323,4160.0,4340.0,0.0,0.0,0.0,4003.3,4340.0,0.0,104.0,52.7,8500.0,실온
460762,839.3,0.0,0.0,0.0,0.0,773.6,9.3,27.7,19.8,9.0,839.4,냉동
460847,2215.8,0.0,0.0,0.0,0.0,1958.8,89.9,9.9,119.4,37.9,2215.9,냉동
460990,414.0,0.0,0.0,0.0,0.0,294.8,16.3,6.3,81.4,15.2,414.0,냉동
461016,995.0,0.0,0.0,0.0,0.0,894.7,14.0,6.4,72.3,7.6,995.0,냉동
461078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,실온
461110,680.0,0.0,0.0,0.0,0.0,628.7,2.3,5.8,29.2,14.0,680.0,냉동
461145,1500.0,0.0,0.0,0.0,0.0,1225.5,99.5,0.0,99.0,76.0,1500.0,냉장
461148,0.0,0.0,0.0,0.0,1111.0,391.3,217.0,0.0,301.4,201.2,1110.9,냉장
461284,0.0,0.0,464.0,0.0,0.0,9.0,0.0,452.5,1.5,1.0,464.0,냉동
461689,500.5,0.0,0.0,0.0,0.0,493.2,0.0,0.0,6.1,1.1,500.4,냉장
461887,0.0,0.0,0.0,600.0,0.0,61.8,1.2,0.0,533.5,3.5,600.0,냉장
461984,0.0,0.0,0.0,0.0,970.0,86.3,10.5,0.0,87.5,785.7,970.0,냉장
461989,0.0,0.0,0.0,0.0,880.0,75.8,17.5,0.0,80.5,706.2,880.0,냉장
461990,0.0,0.0,0.0,0.0,292.5,62.2,4.6,0.0,69.0,156.8,292.6,냉장
462029,0.0,0.0,0.0,2193.6,0.0,238.6,99.0,23.1,1741.6,91.2,2193.5,냉동
462710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉동
463112,4900.9,0.0,0.0,5904.3,0.0,4900.9,14.6,10.2,5873.7,5.8,10805.2,냉동
463258,2636.2,0.0,0.0,0.0,0.0,1817.8,463.2,0.0,280.7,74.6,2636.3,냉동
463792,5410.0,0.0,0.0,0.0,0.0,5400.2,3.5,0.0,5.2,1.2,5410.1,실온
463887,0.0,0.0,0.0,0.0,3580.0,63.0,4.7,0.0,84.0,3428.3,3580.0,실온
501183,0.0,2790.0,0.0,0.0,0.0,58.8,2684.4,0.0,31.8,15.0,2790.0,실온
501186,0.0,538.2,0.0,0.0,0.0,27.0,501.5,0.0,6.5,3.1,538.1,실온
502808,0.0,3502.0,0.0,0.0,0.0,18.1,3461.8,0.0,13.0,9.1,3502.0,실온
504655,2900.0,1280.0,0.0,0.0,400.0,2900.0,1225.3,0.0,54.7,400.0,4580.0,실온
509708,385.0,0.0,0.0,0.0,0.0,361.8,8.3,0.0,10.8,4.0,384.9,실온
512178,52.8,695.2,0.0,0.0,528.0,52.8,669.0,0.0,26.2,528.0,1276.0,실온
512237,149.6,61.6,0.0,0.0,0.0,149.6,52.1,0.0,6.6,2.9,211.2,실온
513729,0.0,5292.0,0.0,0.0,0.0,79.6,5158.1,0.0,24.9,29.4,5292.0,실온
522843,0.0,0.0,0.0,0.0,1657.9,17.6,16.5,0.0,16.4,1607.4,1657.9,실온
701179,1800.0,0.0,0.0,0.0,0.0,613.7,203.5,256.4,213.5,512.8,1799.9,냉동
701181,640.0,0.0,0.0,0.0,0.0,145.2,97.0,142.1,150.4,105.3,640.0,냉동
701183,2385.0,0.0,0.0,0.0,0.0,1511.8,141.8,248.5,309.8,173.2,2385.1,냉동
701185,1335.0,0.0,0.0,0.0,0.0,498.5,105.0,218.8,374.5,138.2,1335.0,냉동
701195,1520.0,0.0,0.0,0.0,0.0,1241.8,98.0,8.8,71.8,99.8,1520.2,냉동
701197,1420.0,0.0,0.0,0.0,0.0,980.8,84.0,171.5,77.0,106.8,1420.1,냉동
701199,2230.0,0.0,0.0,0.0,0.0,1558.0,92.8,182.0,196.0,201.2,2230.0,냉동
701203,1820.0,0.0,0.0,0.0,0.0,570.5,210.0,465.5,285.2,288.8,1820.0,냉동
701205,2080.0,0.0,0.0,0.0,0.0,1343.2,61.2,241.5,339.5,94.5,2079.9,냉동
701207,3270.0,0.0,0.0,0.0,0.0,2435.2,84.0,372.8,318.5,59.5,3270.0,냉동
701209,1110.0,0.0,0.0,0.0,0.0,889.5,101.5,54.2,57.8,7.0,1110.0,냉동
701218,858.4,0.0,0.0,0.0,0.0,738.3,39.5,0.0,46.2,34.4,858.4,냉장
701228,976.0,0.0,0.0,0.0,0.0,515.0,125.0,131.2,140.4,64.4,976.0,냉동
701280,1106.0,0.0,0.0,0.0,0.0,665.4,197.8,77.7,42.0,123.2,1106.1,냉동
701296,397.0,0.0,0.0,0.0,0.0,214.6,44.1,0.0,85.0,53.2,396.9,냉장
701338,211.0,0.0,0.0,0.0,0.0,62.3,37.0,30.9,53.5,27.3,211.0,냉동
701340,629.0,0.0,0.0,0.0,0.0,195.6,124.2,48.8,136.0,124.4,629.0,냉동
701346,2980.0,0.0,0.0,0.0,0.0,1986.0,241.5,192.5,379.8,180.2,2980.0,냉동
701347,405.0,0.0,0.0,0.0,0.0,159.4,61.8,67.4,54.7,61.8,405.1,냉동
701348,150.0,0.0,0.0,0.0,0.0,55.6,21.8,15.4,22.9,34.2,149.9,냉동
701488,60.0,0.0,0.0,0.0,0.0,17.0,11.8,10.2,13.2,7.8,60.0,냉동
701492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉동
701640,446.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,446.0,냉동
701752,1515.0,0.0,0.0,0.0,0.0,1147.5,17.5,29.8,308.0,12.2,1515.0,냉동
