상품코드,센터,재고량_최소단위,재고량_kg,월출고량_kg,이체유입_kg,이체유출_kg,회전율_kg(출고kg/재고kg)
455668,2,0.0,0.0,559.0,559.0,0.0,
362665,2,0.0,0.0,168.0,168.0,0.0,
391347,2,0.0,0.0,427.2,427.2,0.0,
100070,2,0.0,0.0,80.0,80.0,0.0,
285728,2,0.0,0.0,40.0,0.0,2240.0,
230553,2,0.0,0.0,580.0,600.0,20.0,
701181,2,0.0,0.0,645.0,0.0,60.0,
430956,2,0.0,0.0,1425.6,1425.6,0.0,
229741,2,27780.0,3055.8,485.1,62.7,2607.0,0.159
124282,2,0.0,0.0,177.219,177.225,0.0,
368931,2,1308.0,1308.0,994.0,0.0,435.0,0.76
142980,2,6249.0,2655.825,559.3,1.7,3643.0,0.211
246934,2,0.0,0.0,1006.0,1006.0,0.0,
287664,2,0.0,0.0,184.5,186.3,2.0,
126735,2,184.0,460.0,580.0,22.5,2556.0,1.261
432134,2,0.0,0.0,280.0,280.0,0.0,
295753,2,2399.0,1199.5,354.0,1.0,1686.0,0.295
389932,2,0.0,0.0,196.0,196.0,0.0,
434678,2,0.0,0.0,560.0,592.0,28.0,
426122,2,0.0,0.0,749.0,758.0,9.0,
128459,2,0.0,0.0,608.0,610.0,0.0,
398529,2,0.0,0.0,332.0,372.0,40.0,
441159,2,0.0,0.0,618.0,619.0,0.0,
455048,2,0.0,0.0,1100.0,1100.0,0.0,
369410,2,0.0,0.0,547.0,547.0,0.0,
343797,2,0.0,0.0,559.7,559.7,0.0,
390280,2,0.0,0.0,408.6,417.6,9.0,
435513,2,0.0,0.0,396.0,396.0,0.0,
459918,2,0.0,0.0,780.0,0.0,0.0,
434663,2,339.0,1356.0,664.0,40.0,1904.0,0.49
330247,2,0.0,0.0,0.0,0.0,0.0,
370135,2,0.0,0.0,442.8,442.8,1.0,
455710,2,0.0,0.0,584.0,584.0,0.0,
435880,2,0.0,0.0,484.0,484.8,0.0,
701218,2,0.0,0.0,112.8,0.0,4.0,
434814,2,0.0,0.0,824.4,835.2,13.0,
455072,2,0.0,0.0,55.0,55.0,0.0,
371089,2,0.0,0.0,808.75,809.0,0.0,
432383,2,1319.0,2374.2000000000003,475.2,7.2,2047.0,0.2
117971,2,0.0,0.0,343.8,343.8,0.0,
386175,2,0.0,0.0,546.0,555.0,6.0,
140093,2,511.0,511.0,533.0,4.0,2706.0,1.043
448276,2,0.0,0.0,392.0,392.0,4.0,
441619,2,0.0,0.0,610.0,611.0,0.0,
381045,2,0.0,0.0,341.0,341.0,0.0,
457800,2,0.0,0.0,176.0,176.0,0.0,
370051,2,0.0,0.0,423.15,423.15,0.0,
234560,2,0.0,0.0,471.2,471.2,0.0,
246225,2,0.0,0.0,2278.0,2278.0,0.0,
173174,2,0.0,0.0,655.0,701.0,46.0,
501186,2,248.0,538.16,119.35,0.0,812.0,0.222
106678,2,0.0,0.0,484.0,486.0,2.0,
460990,2,0.0,0.0,140.0,0.0,0.0,
268596,2,0.0,0.0,951.615,951.615,0.0,
430398,2,0.0,0.0,417.2,417.2,0.0,
303028,2,0.0,0.0,556.15,556.15,0.0,
281228,2,0.0,0.0,386.0,386.0,0.0,
458598,2,0.0,0.0,526.0,526.0,0.0,
440015,2,0.0,0.0,136.8,136.8,0.0,
331480,2,0.0,0.0,542.295,542.295,0.0,
281769,2,0.0,0.0,448.0,448.0,0.0,
701340,2,0.0,0.0,544.0,0.0,2.0,
433760,2,0.0,0.0,404.0,404.0,0.0,
138390,2,254.0,571.5,173.25,2.25,1414.0,0.303
111919,2,2427.0,2427.0,713.0,62.0,2725.0,0.294
374165,2,601.0,601.0,340.0,3.0,1641.0,0.566
342120,2,0.0,0.0,282.0,288.0,3.0,
398664,2,612.0,612.0,1032.0,0.0,3888.0,1.686
449224,2,0.0,0.0,448.0,448.0,0.0,
109379,2,1204.0,505.68,193.62,0.0,2119.0,0.383
455165,2,0.0,0.0,1025.19,1025.19,0.0,
463792,2,0.0,0.0,210.0,0.0,0.0,
372172,2,0.0,0.0,541.8,542.25,0.0,
439076,2,0.0,0.0,160.0,160.0,0.0,
433956,2,0.0,0.0,478.0,478.0,0.0,
135511,2,0.0,0.0,390.0,390.0,0.0,
456068,2,0.0,0.0,376.38,376.38,0.0,
338770,2,0.0,0.0,2140.0,2160.0,20.0,
450275,2,58.0,113.1,430.95,3.9,2066.0,3.81
173246,2,0.0,0.0,570.15,570.15,0.0,
348355,2,0.0,0.0,279.0,279.0,0.0,
169083,2,0.0,0.0,833.0,833.0,0.0,
124182,2,0.0,0.0,783.9,785.46,2.0,
246398,2,768.0,768.0,500.0,0.0,733.0,0.651
434547,2,0.0,0.0,1339.3,1341.57,2.0,
272757,2,761.0,761.0,84.0,2.0,1732.0,0.11
106520,2,0.0,0.0,330.0,330.0,0.0,
438196,2,0.0,0.0,250.0,250.0,0.0,
398552,2,0.0,0.0,332.0,332.0,0.0,
368813,2,0.0,0.0,516.8,520.8,4.0,
277541,2,0.0,0.0,825.4,579.3,336.0,
438989,2,0.0,0.0,156.0,157.0,0.0,
359981,2,0.0,0.0,558.0,558.0,0.0,
100077,2,0.0,0.0,600.0,600.0,40.0,
379592,2,0.0,0.0,2040.0,2040.0,0.0,
427822,2,2840.0,1420.0,970.0,0.0,2980.0,0.683
701280,2,0.0,0.0,565.0,0.0,15.0,
438924,2,0.0,0.0,290.0,290.0,0.0,
369800,2,0.0,0.0,548.0,548.0,0.0,
322650,2,0.0,0.0,176.085,176.085,0.0,
440945,2,0.0,0.0,558.6,558.6,0.0,
139121,2,0.0,0.0,606.0,607.0,0.0,
437277,2,0.0,0.0,256.0,256.0,0.0,
447865,2,0.0,0.0,432.0,432.0,0.0,
404503,2,0.0,0.0,485.64,485.64,0.0,
248028,2,0.0,0.0,672.0,675.0,1.0,
324920,2,0.0,0.0,128.0,130.0,0.0,
701185,2,0.0,0.0,300.0,0.0,0.0,
441755,2,0.0,0.0,350.0,350.0,0.0,
429312,2,0.0,0.0,392.0,392.0,0.0,
394889,2,0.0,0.0,528.0,528.0,0.0,
426663,2,0.0,0.0,428.0,428.0,0.0,
461984,2,0.0,0.0,90.0,0.0,0.0,
164446,2,0.0,0.0,1472.5,1477.0,5.0,
456845,2,0.0,0.0,173.6,173.6,0.0,
363010,2,0.0,0.0,892.0,894.0,2.0,
449770,2,0.0,0.0,825.0,825.0,0.0,
288678,2,889.0,889.0,484.0,44.0,1534.0,0.544
107242,2,177.0,354.0,266.0,4.0,1724.0,0.751
342119,2,0.0,0.0,194.65,197.2,3.0,
454545,2,0.0,0.0,0.0,0.0,0.0,
108215,2,452.0,1385.3799999999999,380.06,21.455,1606.0,0.274
294620,2,0.0,0.0,482.0,484.0,2.0,
437282,2,0.0,0.0,256.0,256.0,0.0,
425842,2,0.0,0.0,417.76,20.0,1.0,
450546,2,0.0,0.0,178.0,178.0,1.0,
123057,2,0.0,0.0,660.0,342.0,4.0,
701346,2,0.0,0.0,690.0,0.0,0.0,
107997,2,0.0,0.0,477.7,479.4,1.0,
335389,2,0.0,0.0,540.8,540.8,0.0,
335676,2,0.0,0.0,1982.2,1982.2,0.0,
165267,2,6703.0,603.27,922.32,0.0,344.0,1.529
452932,2,0.0,0.0,582.0,582.0,0.0,
103655,2,0.0,0.0,399.0,399.0,0.0,
349776,2,0.0,0.0,28.0,28.0,0.0,
257525,2,98.0,1764.0,882.0,180.0,2772.0,0.5
111949,2,2738.0,2738.0,675.0,13.0,1174.0,0.247
130817,2,0.0,0.0,123.0,126.0,3.0,
127235,2,0.0,0.0,489.6,489.6,1.0,
438914,2,0.0,0.0,116.0,116.0,0.0,
327081,2,0.0,0.0,140.0,141.4,0.0,
328696,2,0.0,0.0,1090.5,1090.5,0.0,
361885,2,0.0,0.0,403.0,403.0,0.0,
459520,2,0.0,0.0,1616.03,0.0,0.0,
381478,2,0.0,0.0,401.0,401.0,0.0,
369134,2,0.0,0.0,170.0,172.0,0.0,
301241,2,0.0,0.0,0.0,0.0,0.0,
368815,2,0.0,0.0,812.5,812.5,0.0,
701338,2,0.0,0.0,439.0,0.0,12.0,
106819,2,406.0,730.8000000000001,435.6,5.4,1988.0,0.596
101349,2,4002.0,1200.6,143.7,0.0,2047.0,0.12
380098,2,0.0,0.0,546.0,546.0,0.0,
438915,2,0.0,0.0,120.0,122.0,2.0,
513729,2,1512.0,5292.0,343.0,0.0,683.0,0.065
107835,2,0.0,0.0,416.0,418.0,2.0,
439675,2,0.0,0.0,256.5,256.5,0.0,
293739,2,0.0,0.0,2411.194,2416.642,1.0,
128498,2,0.0,0.0,279.0,279.0,0.0,
329253,2,0.0,0.0,378.0,381.0,3.0,
435593,2,0.0,0.0,1134.0,1134.0,0.0,
431715,2,0.0,0.0,130.0,130.0,0.0,
438040,2,371.0,1855.0,500.0,5.0,2030.0,0.27
701492,2,0.0,0.0,0.0,0.0,0.0,
442305,2,0.0,0.0,374.88,96.56,932.0,
438786,2,0.0,0.0,478.0,478.0,0.0,
393835,2,0.0,0.0,930.0,931.0,0.0,
145240,2,0.0,0.0,1221.0,1221.0,0.0,
432416,2,0.0,0.0,420.0,420.0,0.0,
249971,2,0.0,0.0,792.0,811.8,20.0,
391043,2,0.0,0.0,290.4,290.4,0.0,
378004,2,0.0,0.0,348.0,348.0,0.0,
450213,2,0.0,0.0,409.5,409.5,0.0,
426841,2,0.0,0.0,530.0,530.0,0.0,
404516,2,0.0,0.0,310.0,310.0,0.0,
396847,2,0.0,0.0,370.6,370.6,0.0,
455139,2,0.0,0.0,747.0,747.0,0.0,
461689,2,0.0,0.0,0.0,0.0,0.0,
448399,2,0.0,0.0,640.0,640.0,0.0,
291697,2,0.0,0.0,90.0,90.0,0.0,
345492,2,0.0,0.0,319.68,319.68,0.0,
276029,2,0.0,0.0,770.0,770.0,0.0,
374925,2,0.0,0.0,396.0,396.0,0.0,
449392,2,0.0,0.0,684.0,684.0,0.0,
128357,2,0.0,0.0,41.0,41.0,0.0,
414143,2,1498.0,3819.8999999999996,362.1,0.0,1642.0,0.095
364314,2,0.0,0.0,390.0,390.0,0.0,
363127,2,0.0,0.0,624.0,624.0,0.0,
701207,2,0.0,0.0,240.0,0.0,0.0,
288777,2,0.0,0.0,890.0,890.0,0.0,
117834,2,0.0,0.0,263.5,263.5,0.0,
135090,2,0.0,0.0,292.0,309.0,16.0,
429396,2,0.0,0.0,198.0,198.0,0.0,
377636,2,0.0,0.0,163.2,163.2,0.0,
196904,2,0.0,0.0,325.0,326.0,0.0,
324643,2,0.0,0.0,167.0,167.0,0.0,
461989,2,0.0,0.0,150.0,0.0,0.0,
140094,2,688.0,688.0,578.0,15.0,1871.0,0.84
440360,2,549.0,549.0,366.0,0.0,1657.0,0.667
442298,2,0.0,0.0,218.66,218.66,0.0,
441851,2,0.0,0.0,345.0,345.0,0.0,
137029,2,0.0,0.0,395.5,395.5,0.0,
459913,2,0.0,0.0,200.0,0.0,0.0,
404509,2,0.0,0.0,290.0,290.0,0.0,
436820,2,0.0,0.0,210.0,210.0,0.0,
116709,2,0.0,0.0,138.016,138.924,1.0,
449884,2,0.0,0.0,399.96,399.96,0.0,
387101,2,0.0,0.0,456.0,456.0,0.0,
374323,2,0.0,0.0,247.5,247.5,0.0,
430850,2,595.0,1190.0,420.0,0.0,1978.0,0.353
384106,2,0.0,0.0,495.0,495.0,0.0,
347680,2,204.0,510.0,240.0,22.5,1521.0,0.471
453481,2,0.0,0.0,85.173,100.926,16.0,
432796,2,0.0,0.0,50.0,50.0,0.0,
433871,2,0.0,0.0,70.84,70.84,0.0,
339541,2,332.0,584.32,249.92,0.0,1650.0,0.428
172237,2,0.0,0.0,656.0,656.0,0.0,
436020,2,0.0,0.0,722.4,726.6,4.0,
440924,2,496.0,1091.2,283.8,2.2,1316.0,0.26
356665,2,0.0,0.0,595.0,595.0,0.0,
370499,2,0.0,0.0,221.0,221.0,0.0,
129654,2,0.0,0.0,291.6,291.6,0.0,
453473,2,0.0,0.0,48.594,48.594,0.0,
354750,2,364.0,1820.0,445.0,0.0,1120.0,0.245
432135,2,0.0,0.0,350.0,350.0,0.0,
428345,2,0.0,0.0,244.8,244.8,0.0,
448131,2,0.0,0.0,422.0,422.0,0.0,
105474,2,0.0,0.0,428.4,428.4,0.0,
459527,2,0.0,0.0,0.0,0.0,0.0,
377827,2,0.0,0.0,486.5,486.5,0.0,
108208,2,1312.0,4017.3439999999996,569.532,27.558,1252.0,0.142
455166,2,0.0,0.0,1134.35,1134.35,0.0,
438919,2,0.0,0.0,94.0,94.0,0.0,
389923,2,0.0,0.0,388.57,388.57,0.0,
323476,2,0.0,0.0,405.405,405.9,0.0,
701195,2,0.0,0.0,280.0,0.0,5.0,
701209,2,0.0,0.0,290.0,0.0,0.0,
450924,2,0.0,0.0,0.0,0.0,0.0,
372050,2,0.0,0.0,518.0,518.0,0.0,
388681,2,0.0,0.0,411.0,420.0,9.0,
298904,2,0.0,0.0,94.8,94.8,0.0,
701296,2,0.0,0.0,126.0,0.0,2.0,
112748,2,1405.0,1405.0,143.0,11.0,1231.0,0.102
133938,2,2176.0,1819.136,281.732,0.836,778.0,0.155
401501,2,0.0,0.0,526.0,539.0,13.0,
112165,2,0.0,0.0,334.56,359.04,0.0,
463112,2,0.0,0.0,438.11,0.0,0.0,
107814,2,0.0,0.0,396.0,397.0,2.0,
359732,2,0.0,0.0,420.0,420.0,0.0,
448056,2,0.0,0.0,12.0,12.0,0.0,
431164,2,0.0,0.0,55.92,55.92,0.0,
456402,2,2862.0,8586.0,231.0,48.0,1149.0,0.027
437674,2,0.0,0.0,488.0,493.0,5.0,
246226,2,0.0,0.0,1892.0,1894.0,2.0,
173967,2,0.0,0.0,632.0,632.0,0.0,
281622,2,0.0,0.0,72.9,72.9,0.0,
435321,2,0.0,0.0,882.0,882.0,0.0,
393750,2,0.0,0.0,159.0,160.0,0.0,
372006,2,0.0,0.0,201.6,205.8,4.0,
109735,2,0.0,0.0,356.0,356.0,0.0,
370339,2,0.0,0.0,366.5,366.5,0.0,
458176,2,0.0,0.0,180.0,180.0,0.0,
437611,2,60.0,480.0,200.0,0.0,1600.0,0.417
390344,2,0.0,0.0,152.25,0.0,80.0,
295774,2,0.0,0.0,4.0,4.0,0.0,
701199,2,0.0,0.0,265.0,0.0,0.0,
130387,2,0.0,0.0,408.0,408.0,0.0,
428596,2,0.0,0.0,864.0,864.0,0.0,
361667,2,10.0,140.0,910.0,0.0,1680.0,6.5
324921,2,0.0,0.0,488.0,490.0,3.0,
106239,2,0.0,0.0,240.0,240.0,0.0,
361681,2,132.0,1980.0,255.0,0.0,1335.0,0.129
509708,2,0.0,0.0,250.0,0.0,0.0,
448274,2,0.0,0.0,216.0,216.0,0.0,
432430,2,0.0,0.0,351.5,351.5,0.0,
246223,2,0.0,0.0,1830.0,1832.0,0.0,
453678,2,0.0,0.0,10.0,10.0,0.0,
421164,2,0.0,0.0,632.0,564.0,216.0,
297923,2,130.0,325.0,1070.0,2.5,985.0,3.292
399636,2,0.0,0.0,400.0,400.0,0.0,
389575,2,1104.0,1987.2,199.8,1.8,1262.0,0.101
159004,2,0.0,0.0,295.4,296.79999999999995,1.0,
431476,2,0.0,0.0,642.0,644.0,2.0,
372419,2,0.0,0.0,557.5,557.5,0.0,
442206,2,0.0,0.0,390.0,390.0,14.0,
453377,2,0.0,0.0,35.952,38.52,3.0,
372309,2,0.0,0.0,94.5,95.5,1.0,
437608,2,46.0,414.0,252.0,0.0,1557.0,0.609
421165,2,1760.0,176.0,812.0,0.0,268.0,4.614
386091,2,0.0,0.0,0.0,0.0,0.0,
114835,2,802.0,802.0,419.0,5.0,2211.0,0.522
294890,2,0.0,0.0,528.0,528.0,0.0,
449627,2,0.0,0.0,88.0,89.0,0.0,
386568,2,0.0,0.0,482.0,483.0,0.0,
453754,2,0.0,0.0,315.5,316.0,0.0,
362518,2,0.0,0.0,481.0,481.0,0.0,
352537,2,0.0,0.0,557.55,565.95,8.0,
106811,2,0.0,0.0,221.4,221.4,0.0,
384565,2,0.0,0.0,323.05,323.05,0.0,
377635,2,0.0,0.0,152.32,155.04,3.0,
164580,2,0.0,0.0,448.0,449.0,1.0,
225868,2,0.0,0.0,315.0,323.0,8.0,
287522,2,0.0,0.0,55.0,55.0,0.0,
381520,2,0.0,0.0,191.4,191.4,0.0,
343193,2,0.0,0.0,198.0,198.0,0.0,
253315,2,0.0,0.0,173.3,176.3,3.0,
391247,2,0.0,0.0,324.0,324.0,0.0,
389702,2,0.0,0.0,435.6,436.8,1.0,
225864,2,0.0,0.0,630.5,630.5,0.0,
362504,2,0.0,0.0,308.0,308.0,0.0,
452032,2,0.0,0.0,220.0,220.0,0.0,
374569,2,0.0,0.0,764.0,764.0,0.0,
431406,2,0.0,0.0,131.0,133.0,2.0,
384157,2,878.0,878.0,452.0,3.0,1889.0,0.515
107255,2,0.0,0.0,483.0,491.4,8.0,
355259,2,0.0,0.0,1306.0,1306.0,0.0,
432997,2,0.0,0.0,380.0,380.0,0.0,
450994,2,0.0,0.0,543.0,543.0,0.0,
337503,2,0.0,0.0,326.0,327.0,0.0,
296369,2,0.0,0.0,111.5,111.5,0.0,
343397,2,3160.0,1042.8,171.6,0.0,1762.0,0.165
106394,2,0.0,0.0,345.45,345.45,0.0,
362030,2,0.0,0.0,279.5,279.5,0.0,
403693,2,0.0,0.0,384.0,384.0,0.0,
701205,2,0.0,0.0,175.0,0.0,0.0,
701197,2,0.0,0.0,240.0,0.0,0.0,
701752,2,0.0,0.0,50.0,0.0,0.0,
461016,2,0.0,0.0,120.0,0.0,0.0,
229287,2,0.0,0.0,739.9,739.9,5.0,
437316,2,0.0,0.0,195.0,195.0,0.0,
281229,2,0.0,0.0,426.0,426.0,0.0,
435583,2,0.0,0.0,504.0,507.0,3.0,
449666,2,0.0,0.0,513.0,513.0,0.0,
458023,2,0.0,0.0,175.5,175.5,0.0,
502808,2,35020.0,3502.0,304.0,0.0,542.0,0.087
449117,2,0.0,0.0,741.0,741.0,0.0,
126793,2,0.0,0.0,57.6,57.6,0.0,
371315,2,0.0,0.0,180.0,180.0,0.0,
447970,2,0.0,0.0,1668.0,1668.0,0.0,
434115,2,0.0,0.0,660.0,660.0,0.0,
448296,2,0.0,0.0,280.0,280.0,0.0,
384584,2,0.0,0.0,80.0,80.0,0.0,
461284,2,0.0,0.0,0.0,0.0,0.0,
329097,2,285.0,2850.0,10.0,0.0,660.0,0.004
107247,2,0.0,0.0,357.0,378.0,27.0,
463887,2,0.0,0.0,40.0,0.0,0.0,
374153,2,0.0,0.0,517.5,517.5,0.0,
461110,2,0.0,0.0,20.0,0.0,0.0,
431354,2,0.0,0.0,27.45,27.45,0.0,
341983,2,652.0,1408.3200000000002,334.8,15.120000000000001,1732.0,0.238
701488,2,0.0,0.0,400.0,0.0,0.0,
379702,2,0.0,0.0,386.0,386.0,0.0,
122751,2,0.0,0.0,197.0,200.0,3.0,
348356,2,0.0,0.0,239.0,239.0,0.0,
461990,2,0.0,0.0,39.0,0.0,0.0,
120459,2,0.0,0.0,646.485,646.485,0.0,
449126,2,0.0,0.0,645.0,645.0,0.0,
387197,2,0.0,0.0,111.0,111.0,0.0,
343221,2,0.0,0.0,276.0,276.0,0.0,
242829,2,0.0,0.0,167.175,167.175,0.0,
461887,2,0.0,0.0,10.0,0.0,0.0,
431376,2,0.0,0.0,160.0,160.0,0.0,
373188,2,0.0,0.0,1880.0,1880.0,0.0,
257767,2,0.0,0.0,513.9,513.9,0.0,
234452,2,0.0,0.0,203.6,203.6,0.0,
283292,2,0.0,0.0,268.8,268.8,0.0,
410676,3,0.0,0.0,0.0,0.0,0.0,
437314,3,0.0,0.0,26910.0,34750.0,20.0,
426361,3,0.0,0.0,26713.5,27258.0,0.0,
394662,3,100.0,1200.0,25236.0,60.0,20712.0,21.03
384845,3,0.0,0.0,15300.0,15340.0,20.0,
348969,3,0.0,0.0,22260.0,22340.0,80.0,
399894,3,0.0,0.0,20920.0,24540.0,3620.0,
285947,3,0.0,0.0,15420.0,15555.0,0.0,
211959,3,0.0,0.0,23460.0,23480.0,20.0,
200034,3,0.0,0.0,12260.0,12580.0,320.0,
438888,3,268.0,1608.0,17544.0,18.0,13734.0,10.91
221145,3,0.0,0.0,21400.0,21820.0,400.0,
437324,3,16360.0,6053.2,9753.2,0.0,10182.0,1.611
196768,3,0.0,0.0,14838.894,14872.0,16.506,
203202,3,0.0,0.0,21080.0,21440.0,320.0,
107027,3,0.0,0.0,2466.0,2466.0,0.0,
371325,3,0.0,0.0,12670.02,12842.0,0.0,
441403,3,0.0,0.0,11425.32,11468.0,43.0,
437606,3,0.0,0.0,13225.0,13225.0,0.0,
396370,3,0.0,0.0,2888.0,2896.0,8.0,
449508,3,0.0,0.0,12257.28,12338.0,14.88,
436027,3,0.0,0.0,11900.0,0.0,0.0,
336083,3,0.0,0.0,13020.0,13040.0,20.0,
441404,3,0.0,0.0,9269.76,9312.0,34.0,
438895,3,112.0,873.6,8252.4,0.0,7573.8,9.446
197095,3,0.0,0.0,6330.0,6330.0,0.0,
342003,3,0.0,0.0,7220.0,7220.0,0.0,
219674,3,0.0,0.0,11940.0,12220.0,280.0,
437323,3,11750.0,2937.5,5550.0,13.0,4512.5,1.889
126988,3,0.0,0.0,6608.0,6612.0,0.0,
262993,3,0.0,0.0,6060.0,6070.0,0.0,
449440,3,0.0,0.0,3210.0,0.0,10.0,
391060,3,3079.0,6158.0,4344.0,0.0,4376.0,0.705
437604,3,0.0,0.0,8100.0,8120.0,0.0,
440408,3,0.0,0.0,6290.0,6290.0,0.0,
372666,3,0.0,0.0,5369.0,5376.0,7.0,
140173,3,0.0,0.0,5250.0,5250.0,0.0,
385646,3,0.0,0.0,2820.12,2931.0,34.08,
135871,3,0.0,0.0,4143.006,3516.0,0.0,
112751,3,0.0,0.0,744.0,744.0,0.0,
106931,3,0.0,0.0,3222.0,3258.0,36.0,
370881,3,0.0,0.0,4340.0,4340.0,0.0,
437297,3,0.0,0.0,6470.0,12940.0,0.0,
436021,3,0.0,0.0,5640.0,5640.0,0.0,
257722,3,0.0,0.0,355.95,356.0,0.0,
460323,3,0.0,0.0,4820.0,0.0,0.0,
437602,3,0.0,0.0,5032.0,5032.0,0.0,
278773,3,0.0,0.0,4275.0,4284.0,0.0,
140182,3,0.0,0.0,3580.0,3580.0,0.0,
442343,3,0.0,0.0,3640.0,7280.0,0.0,
387242,3,0.0,0.0,2617.0,2638.0,16.0,
437320,3,992.0,2480.0,5260.0,315.0,2603.0,2.121
162985,3,0.0,0.0,3234.0,378.0,0.0,
223855,3,0.0,0.0,5040.0,5340.0,300.0,
387749,3,0.0,0.0,12.0,24.0,0.0,
455667,3,0.0,0.0,3757.0,3887.0,130.0,
453109,3,0.0,0.0,3950.0,4380.0,0.0,
344480,3,882.0,1764.0,3076.0,0.0,3658.0,1.744
431177,3,0.0,0.0,4992.0,5004.0,0.0,
437322,3,14160.0,2265.6,2899.2,346.0,2275.8,1.28
225862,3,0.0,0.0,1182.5,1183.0,0.0,
392443,3,0.0,0.0,539.0,539.0,0.0,
435569,3,0.0,0.0,1970.0,0.0,0.0,
387120,3,0.0,0.0,3008.1,6088.0,0.0,
424613,3,0.0,0.0,567.0,567.0,0.0,
438712,3,0.0,0.0,3240.0,6480.0,0.0,
424365,3,54.0,648.0,3660.0,24.0,2760.0,5.648
168657,3,0.0,0.0,3280.0,3340.0,40.0,
138365,3,1811.0,2263.75,3413.75,4.0,3872.5,1.508
427473,3,1004.0,2008.0,1358.0,0.0,4790.0,0.676
436007,3,0.0,0.0,4368.0,4438.0,70.0,
116945,3,0.0,0.0,4678.7,4764.0,61.95,
389547,3,0.0,0.0,2394.0,2394.0,0.0,
100965,3,0.0,0.0,4410.0,4600.0,160.0,
122935,3,0.0,0.0,4103.45,4133.0,32.45,
431372,3,0.0,0.0,3210.0,3230.0,0.0,
337229,3,0.0,0.0,2041.2,2041.0,0.0,
138271,3,1554.0,1942.5,1688.75,10.0,3676.25,0.869
294614,3,859.0,1718.0,2046.0,68.0,3332.0,1.191
457579,3,0.0,0.0,3551.2,3552.0,0.0,
345674,3,0.0,0.0,3680.0,3686.0,0.0,
280432,3,0.0,0.0,2345.75,2346.0,258.0,
390233,3,0.0,0.0,3564.0,3581.0,0.0,
421532,3,0.0,0.0,2800.0,2848.0,56.0,
368865,3,0.0,0.0,3279.0,3294.0,3.0,
138272,3,2425.0,2788.75,2806.0,138.0,4939.65,1.006
160016,3,0.0,0.0,3128.4,3128.0,0.0,
458258,3,0.0,0.0,1112.0,1116.0,4.0,
389503,3,0.0,0.0,3457.0,3480.0,22.0,
459818,3,0.0,0.0,1500.0,0.0,0.0,
391082,3,0.0,0.0,1822.0,0.0,0.0,
435562,3,0.0,0.0,1181.04,1181.0,0.0,
362526,3,0.0,0.0,3010.0,3108.0,98.0,
303506,3,840.0,2284.8,1781.6,54.0,3157.76,0.78
105314,3,0.0,0.0,2211.0,2218.0,7.0,
439875,3,0.0,0.0,3170.0,3180.0,10.0,
117642,3,1391.0,1391.0,3487.0,0.0,5194.0,2.507
437087,3,0.0,0.0,4630.0,9400.0,80.0,
391532,3,0.0,0.0,1548.0,3132.0,0.0,
407408,3,0.0,0.0,0.0,0.0,0.0,
426648,3,0.0,0.0,2782.56,3068.0,0.0,
437524,3,0.0,0.0,10189.8,0.0,11.0,
389708,3,0.0,0.0,2810.0,2840.0,0.0,
370216,3,0.0,0.0,0.0,0.0,0.0,
373141,3,0.0,0.0,2500.0,2560.0,60.0,
435235,3,0.0,0.0,2688.0,2716.0,0.0,
372644,3,0.0,0.0,2368.8,2369.0,0.0,
158924,3,0.0,0.0,2752.8,2753.0,0.0,
325396,3,255.0,255.0,2492.0,32.0,5031.0,9.773
454575,3,0.0,0.0,5591.7,5606.0,0.0,
123913,3,0.0,0.0,1770.0,588.0,50.0,
372642,3,0.0,0.0,1951.0,0.0,20.0,
370336,3,0.0,0.0,2548.0,5096.0,2.0,
391062,3,644.0,1288.0,1840.0,50.0,2430.0,1.429
434705,3,0.0,0.0,31.5,39.0,8.0,
438025,3,0.0,0.0,2886.0,2886.0,18.0,
228381,3,0.0,0.0,2028.0,2040.0,0.0,
454439,3,0.0,0.0,415.2,830.0,0.0,
247343,3,1062.0,1115.1000000000001,364.35,9.0,2690.1,0.327
439111,3,86.0,516.0,2742.0,0.0,2274.0,5.314
370334,3,2538.0,1954.26,2535.61,10.0,2172.63,1.297
454995,3,0.0,0.0,2594.0,5230.0,0.0,
387719,3,0.0,0.0,2190.0,2190.0,0.0,
251923,3,0.0,0.0,2010.0,2010.0,0.0,
130805,3,0.0,0.0,1200.0,2400.0,0.0,
294622,3,0.0,0.0,1170.0,1208.0,20.0,
235555,3,2025.0,2025.0,1144.0,4.0,2034.0,0.565
440410,3,0.0,0.0,3312.5,3320.0,8.0,
390905,3,0.0,0.0,3003.0,0.0,0.0,
108420,3,0.0,0.0,2898.96,2905.0,1.88,
391084,3,0.0,0.0,1273.0,0.0,0.0,
295723,3,0.0,0.0,1620.0,1830.0,210.0,
437354,3,0.0,0.0,2168.1,2297.0,132.0,
454040,3,0.0,0.0,837.0,843.0,6.0,
436009,3,0.0,0.0,2506.0,2506.0,0.0,
390088,3,0.0,0.0,2504.0,5194.0,0.0,
347918,3,0.0,0.0,1416.0,1416.0,0.0,
427912,3,0.0,0.0,2100.0,2100.0,0.0,
459371,3,0.0,0.0,1738.0,0.0,0.0,
158135,3,0.0,0.0,2210.0,2210.0,0.0,
431314,3,269.0,2690.0,4230.0,0.0,8420.0,1.572
452329,3,0.0,0.0,647.0,647.0,0.0,
440171,3,0.0,0.0,2293.2,4590.0,2.0,
362482,3,0.0,0.0,888.3,165.0,32.0,
