sku_id,center_id,storage_type,AS_IS_stock_kg,TO_BE_stock_kg_heuristic,변화_kg
370312,2,실온,0.0,0.0,0.0
370312,4,실온,0.0,0.0,0.0
370312,5,실온,0.0,0.0,0.0
369036,1,냉동,0.0,0.0,0.0
369036,2,냉동,0.0,0.0,0.0
369036,3,냉동,0.0,0.0,0.0
369036,4,냉동,2419.0,2419.0,0.0
369036,5,냉동,0.0,0.0,0.0
325695,1,실온,0.0,0.0,0.0
325695,2,실온,1604.0,1604.0,0.0
325695,4,실온,0.0,0.0,0.0
325695,5,실온,0.0,0.0,0.0
436001,1,실온,0.0,12771.1,12771.1
436001,2,실온,12951.0,179.9,-12771.1
436001,4,실온,0.0,0.0,0.0
436001,5,실온,0.0,0.0,0.0
403640,1,실온,3255.35,3255.35,0.0
403640,2,실온,0.0,0.0,0.0
403640,4,실온,0.0,0.0,0.0
403640,5,실온,0.0,0.0,0.0
456996,1,냉동,0.0,0.0,0.0
456996,2,냉동,0.0,0.0,0.0
456996,3,냉동,0.0,0.0,0.0
456996,4,냉동,2872.32,2872.32,0.0
456996,5,냉동,0.0,0.0,0.0
439469,1,실온,1688.4,1688.4,0.0
439469,2,실온,0.0,0.0,0.0
439469,4,실온,0.0,0.0,0.0
439469,5,실온,0.0,0.0,0.0
431472,1,냉동,1510.0,1510.0,0.0
431472,2,냉동,0.0,0.0,0.0
431472,3,냉동,0.0,0.0,0.0
431472,4,냉동,0.0,0.0,0.0
431472,5,냉동,0.0,0.0,0.0
388743,1,냉동,0.0,0.0,0.0
388743,2,냉동,0.0,0.0,0.0
388743,3,냉동,0.0,0.0,0.0
388743,4,냉동,0.0,0.0,0.0
388743,5,냉동,3472.5,3472.5,0.0
458293,1,냉동,946.0,946.0,0.0
458293,2,냉동,0.0,0.0,0.0
458293,3,냉동,0.0,0.0,0.0
458293,4,냉동,0.0,0.0,0.0
458293,5,냉동,0.0,0.0,0.0
386048,1,냉장,0.0,0.0,0.0
386048,2,냉장,0.0,0.0,0.0
386048,4,냉장,878.4,878.4,0.0
386048,5,냉장,0.0,0.0,0.0
173008,1,실온,0.0,0.0,0.0
173008,2,실온,0.0,0.0,0.0
173008,4,실온,0.0,0.0,0.0
173008,5,실온,1367.52,1367.52,0.0
194802,1,냉동,915.0,2381.93,1466.93
194802,2,냉동,0.0,0.0,0.0
194802,3,냉동,0.0,0.0,0.0
194802,4,냉동,0.0,0.0,0.0
194802,5,냉동,1492.5,25.58,-1466.92
432615,1,실온,0.0,0.0,0.0
432615,2,실온,2084.0,2084.0,0.0
432615,4,실온,0.0,0.0,0.0
432615,5,실온,0.0,0.0,0.0
361668,1,실온,2670.0,2670.0,0.0
361668,2,실온,0.0,0.0,0.0
361668,4,실온,0.0,0.0,0.0
361668,5,실온,0.0,0.0,0.0
359545,1,실온,2842.8,2842.8,0.0
359545,2,실온,0.0,0.0,0.0
359545,4,실온,0.0,0.0,0.0
359545,5,실온,0.0,0.0,0.0
436743,1,냉동,0.0,0.0,0.0
436743,2,냉동,0.0,0.0,0.0
436743,3,냉동,0.0,0.0,0.0
436743,4,냉동,0.0,0.0,0.0
436743,5,냉동,543.0,543.0,0.0
106977,1,실온,0.0,0.0,0.0
106977,2,실온,837.0,837.0,0.0
106977,4,실온,0.0,0.0,0.0
106977,5,실온,0.0,0.0,0.0
362505,1,실온,224.0,224.0,0.0
362505,2,실온,0.0,0.0,0.0
362505,4,실온,0.0,0.0,0.0
362505,5,실온,0.0,0.0,0.0
453110,1,냉동,676.8,676.8,0.0
453110,2,냉동,0.0,0.0,0.0
453110,3,냉동,1180.8,1180.8,0.0
453110,4,냉동,714.0,714.0,0.0
453110,5,냉동,0.0,0.0,0.0
108217,1,실온,1448.33,11391.61,9943.28
108217,2,실온,9960.69,17.4,-9943.28
108217,4,실온,0.0,0.0,0.0
108217,5,실온,0.0,0.0,0.0
359458,1,실온,3063.6,3063.6,0.0
359458,2,실온,0.0,0.0,0.0
359458,4,실온,0.0,0.0,0.0
359458,5,실온,0.0,0.0,0.0
437520,1,냉동,0.0,2125.75,2125.75
437520,2,냉동,0.0,0.0,0.0
437520,3,냉동,0.0,0.0,0.0
437520,4,냉동,0.0,0.0,0.0
437520,5,냉동,2145.0,19.25,-2125.75
392479,1,냉동,0.0,0.0,0.0
392479,2,냉동,0.0,0.0,0.0
392479,3,냉동,0.0,0.0,0.0
392479,4,냉동,694.8,694.8,0.0
392479,5,냉동,0.0,0.0,0.0
111912,1,실온,2996.0,10984.63,7988.63
111912,2,실온,7994.0,5.37,-7988.63
111912,4,실온,0.0,0.0,0.0
111912,5,실온,0.0,0.0,0.0
106912,1,실온,0.0,0.0,0.0
106912,2,실온,354.6,354.6,0.0
106912,4,실온,0.0,0.0,0.0
106912,5,실온,0.0,0.0,0.0
127692,1,실온,0.0,0.0,0.0
127692,2,실온,0.0,0.0,0.0
127692,4,실온,544.81,544.81,0.0
127692,5,실온,0.0,0.0,0.0
271173,1,실온,0.0,0.0,0.0
271173,2,실온,416.0,416.0,0.0
271173,4,실온,0.0,0.0,0.0
271173,5,실온,0.0,0.0,0.0
431210,1,냉동,1742.98,1742.98,0.0
431210,2,냉동,0.0,0.0,0.0
431210,3,냉동,0.0,0.0,0.0
431210,4,냉동,0.0,0.0,0.0
431210,5,냉동,0.0,0.0,0.0
285487,1,실온,820.0,820.0,0.0
285487,2,실온,0.0,0.0,0.0
285487,4,실온,1380.0,1380.0,0.0
285487,5,실온,0.0,0.0,0.0
138391,1,실온,0.0,0.0,0.0
138391,2,실온,0.0,0.0,0.0
138391,4,실온,0.0,0.0,0.0
138391,5,실온,588.0,588.0,0.0
172084,1,실온,1355.77,1355.77,0.0
172084,2,실온,111.41,111.41,0.0
172084,4,실온,0.0,0.0,0.0
172084,5,실온,1669.2,1669.2,0.0
245990,1,실온,0.0,4487.21,4487.21
245990,2,실온,4498.2,10.99,-4487.21
245990,4,실온,0.0,0.0,0.0
245990,5,실온,0.0,0.0,0.0
246859,1,냉동,1398.0,1398.0,0.0
246859,2,냉동,0.0,0.0,0.0
246859,3,냉동,0.0,0.0,0.0
246859,4,냉동,0.0,0.0,0.0
246859,5,냉동,865.0,865.0,0.0
368817,1,냉장,0.0,0.0,0.0
368817,2,냉장,0.0,0.0,0.0
368817,4,냉장,720.0,720.0,0.0
368817,5,냉장,0.0,0.0,0.0
228429,1,실온,0.0,1360.0,1360.0
228429,2,실온,1360.0,0.0,-1360.0
228429,4,실온,0.0,0.0,0.0
228429,5,실온,0.0,0.0,0.0
384635,1,냉장,1719.0,1719.0,0.0
384635,2,냉장,0.0,0.0,0.0
384635,4,냉장,0.0,0.0,0.0
384635,5,냉장,0.0,0.0,0.0
134356,1,냉동,724.2,724.2,0.0
134356,2,냉동,0.0,0.0,0.0
134356,3,냉동,0.0,0.0,0.0
134356,4,냉동,0.0,0.0,0.0
134356,5,냉동,0.0,0.0,0.0
460147,1,실온,640.2,640.2,0.0
460147,2,실온,44.88,44.88,0.0
460147,4,실온,38.28,38.28,0.0
460147,5,실온,0.0,0.0,0.0
403705,1,실온,3132.0,3132.0,0.0
403705,2,실온,0.0,0.0,0.0
403705,4,실온,0.0,0.0,0.0
403705,5,실온,0.0,0.0,0.0
356982,1,냉동,1620.0,1620.0,0.0
356982,2,냉동,0.0,0.0,0.0
356982,3,냉동,0.0,0.0,0.0
356982,4,냉동,0.0,0.0,0.0
356982,5,냉동,598.0,598.0,0.0
427476,1,냉장,1910.0,1910.0,0.0
427476,2,냉장,0.0,0.0,0.0
427476,4,냉장,0.0,0.0,0.0
427476,5,냉장,0.0,0.0,0.0
325425,1,냉동,836.0,836.0,0.0
325425,2,냉동,0.0,0.0,0.0
325425,3,냉동,0.0,0.0,0.0
325425,4,냉동,0.0,0.0,0.0
325425,5,냉동,0.0,0.0,0.0
338160,1,냉동,1838.2,1838.2,0.0
338160,2,냉동,0.0,0.0,0.0
338160,3,냉동,0.0,0.0,0.0
338160,4,냉동,0.0,0.0,0.0
338160,5,냉동,0.0,0.0,0.0
459238,1,실온,1605.15,1605.15,0.0
459238,2,실온,753.66,753.66,0.0
459238,4,실온,0.0,0.0,0.0
459238,5,실온,456.12,456.12,0.0
165272,1,냉동,0.0,0.0,0.0
165272,2,냉동,0.0,0.0,0.0
165272,3,냉동,0.0,0.0,0.0
165272,4,냉동,0.0,0.0,0.0
165272,5,냉동,470.0,470.0,0.0
438197,1,실온,0.0,0.0,0.0
438197,2,실온,0.0,0.0,0.0
438197,4,실온,0.0,0.0,0.0
438197,5,실온,0.0,0.0,0.0
395130,1,냉동,0.0,0.0,0.0
395130,2,냉동,0.0,0.0,0.0
395130,3,냉동,0.0,0.0,0.0
395130,4,냉동,576.0,576.0,0.0
395130,5,냉동,0.0,0.0,0.0
427631,1,냉동,2213.0,2213.0,0.0
427631,2,냉동,0.0,0.0,0.0
427631,3,냉동,0.0,0.0,0.0
427631,4,냉동,0.0,0.0,0.0
427631,5,냉동,0.0,0.0,0.0
387983,1,실온,0.0,0.0,0.0
387983,2,실온,1246.2,1246.2,0.0
387983,4,실온,0.0,0.0,0.0
387983,5,실온,0.0,0.0,0.0
390077,1,실온,0.0,0.0,0.0
390077,2,실온,1379.7,1379.7,0.0
390077,4,실온,0.0,0.0,0.0
390077,5,실온,0.0,0.0,0.0
124145,1,실온,0.0,0.0,0.0
124145,2,실온,0.0,0.0,0.0
124145,4,실온,0.0,0.0,0.0
124145,5,실온,1260.0,1260.0,0.0
441158,1,실온,0.0,0.0,0.0
441158,2,실온,0.0,0.0,0.0
441158,4,실온,0.0,0.0,0.0
441158,5,실온,711.0,711.0,0.0
340410,1,실온,0.0,0.0,0.0
340410,2,실온,1205.4,1205.4,0.0
340410,4,실온,0.0,0.0,0.0
340410,5,실온,0.0,0.0,0.0
456085,1,냉동,0.0,0.0,0.0
456085,2,냉동,0.0,0.0,0.0
456085,3,냉동,451.44,451.44,0.0
456085,4,냉동,0.0,0.0,0.0
456085,5,냉동,0.0,0.0,0.0
432217,1,냉동,0.0,0.0,0.0
432217,2,냉동,0.0,0.0,0.0
432217,3,냉동,0.0,0.0,0.0
432217,4,냉동,1352.0,1352.0,0.0
432217,5,냉동,0.0,0.0,0.0
240239,1,냉동,0.0,0.0,0.0
240239,2,냉동,0.0,0.0,0.0
240239,3,냉동,0.0,0.0,0.0
240239,4,냉동,878.0,878.0,0.0
240239,5,냉동,0.0,0.0,0.0
177405,1,냉동,1483.2,1483.2,0.0
177405,2,냉동,0.0,0.0,0.0
177405,3,냉동,0.0,0.0,0.0
177405,4,냉동,0.0,0.0,0.0
177405,5,냉동,0.0,0.0,0.0
386049,1,냉장,0.0,0.0,0.0
386049,2,냉장,0.0,0.0,0.0
386049,4,냉장,1000.8,1000.8,0.0
386049,5,냉장,0.0,0.0,0.0
166635,1,냉동,483.0,483.0,0.0
166635,2,냉동,0.0,0.0,0.0
166635,3,냉동,0.0,0.0,0.0
166635,4,냉동,0.0,0.0,0.0
166635,5,냉동,608.0,608.0,0.0
242971,1,냉동,0.0,0.0,0.0
242971,2,냉동,0.0,0.0,0.0
242971,3,냉동,0.0,0.0,0.0
242971,4,냉동,814.5,814.5,0.0
242971,5,냉동,0.0,0.0,0.0
145368,1,냉동,1483.0,1483.0,0.0
145368,2,냉동,0.0,0.0,0.0
145368,3,냉동,0.0,0.0,0.0
145368,4,냉동,0.0,0.0,0.0
145368,5,냉동,997.0,997.0,0.0
362609,1,냉장,0.0,0.0,0.0
362609,2,냉장,0.0,0.0,0.0
362609,4,냉장,0.0,0.0,0.0
362609,5,냉장,956.0,956.0,0.0
450095,1,냉동,0.0,0.0,0.0
450095,2,냉동,0.0,0.0,0.0
450095,3,냉동,0.0,0.0,0.0
450095,4,냉동,1631.25,1631.25,0.0
450095,5,냉동,0.0,0.0,0.0
426511,1,냉장,0.0,0.0,0.0
426511,2,냉장,0.0,0.0,0.0
426511,4,냉장,0.0,0.0,0.0
426511,5,냉장,358.0,358.0,0.0
275323,1,냉동,0.0,0.0,0.0
275323,2,냉동,0.0,0.0,0.0
275323,3,냉동,0.0,0.0,0.0
275323,4,냉동,989.0,989.0,0.0
275323,5,냉동,0.0,0.0,0.0
294222,1,실온,0.0,0.0,0.0
294222,2,실온,2454.0,2454.0,0.0
294222,4,실온,0.0,0.0,0.0
294222,5,실온,0.0,0.0,0.0
441695,1,냉장,0.0,631.83,631.83
441695,2,냉장,0.0,0.0,0.0
441695,4,냉장,640.0,8.17,-631.83
441695,5,냉장,0.0,0.0,0.0
369077,1,냉동,0.0,0.0,0.0
369077,2,냉동,0.0,0.0,0.0
369077,3,냉동,0.0,0.0,0.0
369077,4,냉동,3650.4,3650.4,0.0
369077,5,냉동,0.0,0.0,0.0
140076,1,실온,556.0,556.0,0.0
140076,2,실온,0.0,0.0,0.0
140076,4,실온,0.0,0.0,0.0
140076,5,실온,0.0,0.0,0.0
359543,1,실온,1984.5,1984.5,0.0
359543,2,실온,0.0,0.0,0.0
359543,4,실온,0.0,0.0,0.0
359543,5,실온,0.0,0.0,0.0
281216,1,냉동,0.0,0.0,0.0
281216,2,냉동,0.0,0.0,0.0
281216,3,냉동,0.0,0.0,0.0
281216,4,냉동,0.0,0.0,0.0
281216,5,냉동,1420.25,1420.25,0.0
114901,1,냉동,0.0,0.0,0.0
114901,2,냉동,0.0,0.0,0.0
114901,3,냉동,0.0,0.0,0.0
114901,4,냉동,1834.24,1834.24,0.0
114901,5,냉동,0.0,0.0,0.0
262528,1,냉동,0.0,0.0,0.0
262528,2,냉동,0.0,0.0,0.0
262528,3,냉동,0.0,0.0,0.0
262528,4,냉동,450.0,450.0,0.0
262528,5,냉동,0.0,0.0,0.0
271174,1,실온,0.0,0.0,0.0
271174,2,실온,1204.0,1204.0,0.0
271174,4,실온,0.0,0.0,0.0
271174,5,실온,0.0,0.0,0.0
437526,1,냉장,0.0,0.0,0.0
437526,2,냉장,0.0,0.0,0.0
437526,4,냉장,820.0,820.0,0.0
437526,5,냉장,0.0,0.0,0.0
461148,1,냉장,0.0,0.0,0.0
461148,2,냉장,0.0,0.0,0.0
461148,4,냉장,0.0,0.0,0.0
461148,5,냉장,1111.0,1111.0,0.0
370364,1,냉동,0.0,0.0,0.0
370364,2,냉동,0.0,0.0,0.0
370364,3,냉동,2047.0,2047.0,0.0
370364,4,냉동,0.0,0.0,0.0
370364,5,냉동,0.0,0.0,0.0
435530,1,냉동,0.0,0.0,0.0
435530,2,냉동,0.0,0.0,0.0
435530,3,냉동,0.0,0.0,0.0
435530,4,냉동,0.0,0.0,0.0
435530,5,냉동,3476.4,3476.4,0.0
342118,1,냉동,1008.0,1008.0,0.0
342118,2,냉동,0.0,0.0,0.0
342118,3,냉동,0.0,0.0,0.0
342118,4,냉동,0.0,0.0,0.0
342118,5,냉동,0.0,0.0,0.0
441852,1,냉동,0.0,0.0,0.0
441852,2,냉동,0.0,0.0,0.0
441852,3,냉동,0.0,0.0,0.0
441852,4,냉동,0.0,0.0,0.0
441852,5,냉동,1187.5,1187.5,0.0
122939,1,냉장,0.0,0.0,0.0
122939,2,냉장,0.0,0.0,0.0
122939,4,냉장,0.0,0.0,0.0
122939,5,냉장,892.0,892.0,0.0
456781,1,냉동,0.0,0.0,0.0
456781,2,냉동,0.0,0.0,0.0
456781,3,냉동,0.0,0.0,0.0
456781,4,냉동,1452.6,1452.6,0.0
456781,5,냉동,0.0,0.0,0.0
435516,1,실온,1455.09,1455.09,0.0
435516,2,실온,0.0,0.0,0.0
435516,4,실온,0.0,0.0,0.0
435516,5,실온,0.0,0.0,0.0
133616,1,냉장,348.0,348.0,0.0
133616,2,냉장,0.0,0.0,0.0
133616,4,냉장,0.0,0.0,0.0
133616,5,냉장,0.0,0.0,0.0
160296,1,냉동,712.0,712.0,0.0
160296,2,냉동,0.0,0.0,0.0
160296,3,냉동,0.0,0.0,0.0
160296,4,냉동,0.0,0.0,0.0
160296,5,냉동,0.0,0.0,0.0
407401,1,냉동,0.0,0.0,0.0
407401,2,냉동,0.0,0.0,0.0
407401,3,냉동,0.0,0.0,0.0
407401,4,냉동,0.0,0.0,0.0
407401,5,냉동,819.0,819.0,0.0
164291,1,실온,0.0,1287.28,1287.28
164291,2,실온,0.0,0.0,0.0
164291,4,실온,0.0,0.0,0.0
164291,5,실온,1293.5,6.22,-1287.28
435596,1,냉동,0.0,0.0,0.0
435596,2,냉동,0.0,0.0,0.0
435596,3,냉동,0.0,0.0,0.0
435596,4,냉동,0.0,0.0,0.0
435596,5,냉동,2592.0,2592.0,0.0
408196,1,냉장,0.0,0.0,0.0
408196,2,냉장,0.0,0.0,0.0
408196,4,냉장,0.0,0.0,0.0
408196,5,냉장,6281.01,6281.01,0.0
385753,1,냉동,0.0,0.0,0.0
385753,2,냉동,0.0,1239.85,1239.85
385753,3,냉동,0.0,0.0,0.0
385753,4,냉동,1278.0,38.15,-1239.85
385753,5,냉동,0.0,0.0,0.0
512237,1,실온,149.6,149.6,0.0
512237,2,실온,61.6,61.6,0.0
512237,4,실온,0.0,0.0,0.0
512237,5,실온,0.0,0.0,0.0
362252,1,실온,0.0,0.0,0.0
362252,2,실온,0.0,856.05,856.05
362252,4,실온,0.0,0.0,0.0
362252,5,실온,884.8,28.75,-856.05
375045,1,실온,0.0,0.0,0.0
375045,2,실온,0.0,0.0,0.0
375045,4,실온,2883.12,2883.12,0.0
375045,5,실온,0.0,0.0,0.0
301711,1,냉장,1665.0,1665.0,0.0
301711,2,냉장,0.0,0.0,0.0
301711,4,냉장,0.0,0.0,0.0
301711,5,냉장,0.0,0.0,0.0
105682,1,실온,863.5,863.5,0.0
105682,2,실온,0.0,0.0,0.0
105682,4,실온,0.0,0.0,0.0
105682,5,실온,0.0,0.0,0.0
368921,1,실온,0.0,0.0,0.0
368921,2,실온,0.0,0.0,0.0
368921,4,실온,2326.8,2326.8,0.0
368921,5,실온,0.0,0.0,0.0
449225,1,실온,0.0,0.0,0.0
449225,2,실온,0.0,0.0,0.0
449225,4,실온,0.0,0.0,0.0
449225,5,실온,955.0,955.0,0.0
294221,1,실온,0.0,1838.1,1838.1
294221,2,실온,0.0,0.0,0.0
294221,4,실온,0.0,0.0,0.0
294221,5,실온,1858.0,19.9,-1838.1
457235,1,냉동,0.0,0.0,0.0
457235,2,냉동,0.0,0.0,0.0
457235,3,냉동,0.0,0.0,0.0
457235,4,냉동,0.0,0.0,0.0
457235,5,냉동,1141.0,1141.0,0.0
370196,1,냉장,0.0,0.0,0.0
370196,2,냉장,0.0,0.0,0.0
370196,4,냉장,970.0,970.0,0.0
370196,5,냉장,0.0,0.0,0.0
384132,1,실온,2620.0,2620.0,0.0
384132,2,실온,0.0,0.0,0.0
384132,4,실온,0.0,0.0,0.0
384132,5,실온,0.0,0.0,0.0
459519,1,실온,4852.25,4852.25,0.0
459519,2,실온,0.0,0.0,0.0
459519,4,실온,0.0,0.0,0.0
459519,5,실온,346.45,346.45,0.0
100921,1,실온,0.0,0.0,0.0
100921,2,실온,6900.0,6900.0,0.0
100921,4,실온,0.0,0.0,0.0
100921,5,실온,0.0,0.0,0.0
277542,1,실온,738.1,738.1,0.0
277542,2,실온,0.0,1832.99,1832.99
277542,4,실온,0.0,0.0,0.0
277542,5,실온,1850.5,17.51,-1832.99
350630,1,냉동,1062.0,1062.0,0.0
350630,2,냉동,0.0,0.0,0.0
350630,3,냉동,0.0,0.0,0.0
350630,4,냉동,0.0,0.0,0.0
350630,5,냉동,0.0,0.0,0.0
118803,1,실온,1260.0,1260.0,0.0
118803,2,실온,0.0,0.0,0.0
118803,4,실온,0.0,0.0,0.0
118803,5,실온,0.0,0.0,0.0
390619,1,실온,4240.0,88.33,-4151.67
390619,2,실온,0.0,4151.67,4151.67
390619,4,실온,0.0,0.0,0.0
390619,5,실온,0.0,0.0,0.0
372305,1,냉동,0.0,0.0,0.0
372305,2,냉동,0.0,0.0,0.0
372305,3,냉동,0.0,0.0,0.0
372305,4,냉동,975.08,975.08,0.0
372305,5,냉동,0.0,0.0,0.0
522843,1,실온,0.0,0.0,0.0
522843,2,실온,0.0,0.0,0.0
522843,4,실온,0.0,0.0,0.0
522843,5,실온,1657.92,1657.92,0.0
370278,1,냉동,0.0,0.0,0.0
370278,2,냉동,0.0,0.0,0.0
370278,3,냉동,747.0,747.0,0.0
370278,4,냉동,0.0,0.0,0.0
370278,5,냉동,0.0,0.0,0.0
318813,1,냉동,855.0,855.0,0.0
318813,2,냉동,0.0,0.0,0.0
318813,3,냉동,0.0,0.0,0.0
318813,4,냉동,0.0,0.0,0.0
318813,5,냉동,0.0,0.0,0.0
242972,1,냉동,0.0,0.0,0.0
242972,2,냉동,0.0,0.0,0.0
242972,3,냉동,0.0,0.0,0.0
242972,4,냉동,1174.0,1174.0,0.0
242972,5,냉동,0.0,0.0,0.0
198581,1,냉동,0.0,0.0,0.0
198581,2,냉동,0.0,0.0,0.0
198581,3,냉동,0.0,0.0,0.0
198581,4,냉동,0.0,0.0,0.0
198581,5,냉동,861.0,861.0,0.0
165840,1,냉장,884.1,884.1,0.0
165840,2,냉장,0.0,0.0,0.0
165840,4,냉장,0.0,0.0,0.0
165840,5,냉장,1858.5,1858.5,0.0
106675,1,실온,566.0,566.0,0.0
106675,2,실온,0.0,0.0,0.0
106675,4,실온,0.0,0.0,0.0
106675,5,실온,0.0,0.0,0.0
372308,1,실온,1726.4,1726.4,0.0
372308,2,실온,0.0,0.0,0.0
372308,4,실온,0.0,0.0,0.0
372308,5,실온,0.0,0.0,0.0
435517,1,냉장,0.0,0.0,0.0
435517,2,냉장,0.0,396.0,396.0
435517,4,냉장,0.0,0.0,0.0
435517,5,냉장,399.6,3.6,-396.0
397597,1,실온,0.0,0.0,0.0
397597,2,실온,0.0,0.0,0.0
397597,4,실온,446.0,446.0,0.0
397597,5,실온,0.0,0.0,0.0
126307,1,냉동,1528.0,1528.0,0.0
126307,2,냉동,0.0,0.0,0.0
126307,3,냉동,0.0,0.0,0.0
126307,4,냉동,0.0,0.0,0.0
126307,5,냉동,0.0,0.0,0.0
382355,1,실온,479.0,479.0,0.0
382355,2,실온,1653.0,1653.0,0.0
382355,4,실온,0.0,0.0,0.0
382355,5,실온,0.0,0.0,0.0
452766,1,냉동,556.6,556.6,0.0
452766,2,냉동,0.0,0.0,0.0
452766,3,냉동,0.0,0.0,0.0
452766,4,냉동,0.0,0.0,0.0
452766,5,냉동,0.0,0.0,0.0
460001,1,냉동,0.0,0.0,0.0
460001,2,냉동,0.0,0.0,0.0
460001,3,냉동,0.0,0.0,0.0
460001,4,냉동,1132.74,1132.74,0.0
460001,5,냉동,0.0,0.0,0.0
363107,1,냉동,0.0,0.0,0.0
363107,2,냉동,0.0,0.0,0.0
363107,3,냉동,0.0,0.0,0.0
363107,4,냉동,1771.5,1771.5,0.0
363107,5,냉동,0.0,0.0,0.0
364326,1,실온,1092.0,1092.0,0.0
364326,2,실온,0.0,0.0,0.0
364326,4,실온,0.0,0.0,0.0
364326,5,실온,0.0,0.0,0.0
331703,1,냉장,666.0,666.0,0.0
331703,2,냉장,0.0,0.0,0.0
331703,4,냉장,0.0,0.0,0.0
331703,5,냉장,0.0,0.0,0.0
361754,1,실온,62.7,62.7,0.0
361754,2,실온,610.28,610.28,0.0
361754,4,실온,0.0,0.0,0.0
361754,5,실온,0.0,0.0,0.0
434103,1,냉동,2209.95,2209.95,0.0
434103,2,냉동,0.0,0.0,0.0
434103,3,냉동,0.0,0.0,0.0
434103,4,냉동,0.0,0.0,0.0
434103,5,냉동,1286.55,1286.55,0.0
116140,1,냉동,0.0,0.0,0.0
116140,2,냉동,0.0,0.0,0.0
116140,3,냉동,5929.5,5929.5,0.0
116140,4,냉동,0.0,0.0,0.0
116140,5,냉동,0.0,0.0,0.0
430849,1,냉동,0.0,0.0,0.0
430849,2,냉동,0.0,0.0,0.0
430849,3,냉동,0.0,0.0,0.0
430849,4,냉동,0.0,0.0,0.0
430849,5,냉동,1590.0,1590.0,0.0
278729,1,실온,0.0,0.0,0.0
278729,2,실온,0.0,0.0,0.0
278729,4,실온,0.0,0.0,0.0
278729,5,실온,320.4,320.4,0.0
460000,1,냉동,0.0,0.0,0.0
460000,2,냉동,0.0,0.0,0.0
460000,3,냉동,0.0,0.0,0.0
460000,4,냉동,0.0,0.0,0.0
460000,5,냉동,0.0,0.0,0.0
104226,1,실온,0.0,0.0,0.0
104226,2,실온,4075.75,4075.75,0.0
104226,4,실온,0.0,0.0,0.0
104226,5,실온,0.0,0.0,0.0
701228,1,냉동,976.0,976.0,0.0
701228,2,냉동,0.0,0.0,0.0
701228,3,냉동,0.0,0.0,0.0
701228,4,냉동,0.0,0.0,0.0
701228,5,냉동,0.0,0.0,0.0
261303,1,실온,85.02,85.02,0.0
261303,2,실온,0.0,0.0,0.0
261303,4,실온,0.0,0.0,0.0
261303,5,실온,0.0,0.0,0.0
437302,1,냉장,0.0,0.0,0.0
437302,2,냉장,0.0,0.0,0.0
437302,4,냉장,588.0,588.0,0.0
437302,5,냉장,0.0,0.0,0.0
383601,1,실온,0.0,1532.08,1532.08
383601,2,실온,1567.0,34.92,-1532.08
383601,4,실온,0.0,0.0,0.0
383601,5,실온,0.0,0.0,0.0
456113,1,냉동,1445.4,1445.4,0.0
456113,2,냉동,0.0,0.0,0.0
456113,3,냉동,0.0,0.0,0.0
456113,4,냉동,0.0,0.0,0.0
456113,5,냉동,0.0,0.0,0.0
100729,1,실온,0.0,883.12,883.12
100729,2,실온,885.0,1.88,-883.12
100729,4,실온,0.0,0.0,0.0
100729,5,실온,0.0,0.0,0.0
259445,1,냉장,0.0,0.0,0.0
259445,2,냉장,0.0,0.0,0.0
259445,4,냉장,0.0,0.0,0.0
259445,5,냉장,980.0,980.0,0.0
381512,1,냉동,0.0,0.0,0.0
381512,2,냉동,0.0,0.0,0.0
381512,3,냉동,0.0,0.0,0.0
381512,4,냉동,441.0,441.0,0.0
381512,5,냉동,0.0,0.0,0.0
450007,1,냉장,1512.0,1512.0,0.0
450007,2,냉장,0.0,0.0,0.0
450007,4,냉장,0.0,0.0,0.0
450007,5,냉장,0.0,0.0,0.0
458382,1,냉장,0.0,0.0,0.0
458382,2,냉장,0.0,0.0,0.0
458382,4,냉장,1042.0,1042.0,0.0
458382,5,냉장,0.0,0.0,0.0
449987,1,냉동,0.0,0.0,0.0
449987,2,냉동,0.0,0.0,0.0
449987,3,냉동,0.0,0.0,0.0
449987,4,냉동,1147.0,1147.0,0.0
449987,5,냉동,0.0,0.0,0.0
393479,1,실온,2080.0,2080.0,0.0
393479,2,실온,0.0,0.0,0.0
393479,4,실온,0.0,0.0,0.0
393479,5,실온,0.0,0.0,0.0
430504,1,냉동,0.0,0.0,0.0
430504,2,냉동,0.0,0.0,0.0
430504,3,냉동,2404.92,2404.92,0.0
430504,4,냉동,0.0,0.0,0.0
430504,5,냉동,0.0,0.0,0.0
383684,1,냉동,1149.12,1149.12,0.0
383684,2,냉동,0.0,0.0,0.0
383684,3,냉동,0.0,0.0,0.0
383684,4,냉동,0.0,0.0,0.0
383684,5,냉동,0.0,0.0,0.0
456764,1,냉동,0.0,0.0,0.0
456764,2,냉동,0.0,0.0,0.0
456764,3,냉동,0.0,0.0,0.0
456764,4,냉동,1586.0,1586.0,0.0
456764,5,냉동,0.0,0.0,0.0
143517,1,실온,1108.8,2891.49,1782.69
143517,2,실온,1792.35,9.66,-1782.69
143517,4,실온,0.0,0.0,0.0
143517,5,실온,0.0,0.0,0.0
397057,1,냉동,0.0,0.0,0.0
397057,2,냉동,0.0,0.0,0.0
397057,3,냉동,0.0,0.0,0.0
397057,4,냉동,0.0,0.0,0.0
397057,5,냉동,4006.0,4006.0,0.0
123125,1,냉장,1000.0,1000.0,0.0
123125,2,냉장,0.0,0.0,0.0
